,NO2,PM10,O3_max,O3_8h,SO2,CO
2018-07-16,17.0,15,162,150,,0.2
2018-07-17,31.0,15,130,114,,0.2
2018-07-18,49.0,21,141,136,,0.3
2018-07-19,45.0,25,179,165,,0.3
2018-07-20,40.0,29,175,164,,0.3
2018-07-21,37.0,31,141,127,,0.4
2018-07-22,31.0,17,134,113,,0.3
2018-07-23,24.0,17,127,114,,0.3
2018-07-24,33.0,11,138,124,,0.3
2018-07-25,34.0,22,156,142,,0.3
2018-07-26,58.0,33,173,159,,0.3
2018-07-27,37.0,20,117,106,,0.3
2018-07-28,41.0,20,164,147,,0.2
2018-07-29,33.0,25,173,161,,0.3
2018-07-30,32.0,,154,147,,0.3
2018-07-31,58.0,34,176,160,,0.3
2018-08-01,82.0,31,189,157,,0.4
2018-08-02,59.0,31,166,158,,0.4
2018-08-03,34.0,29,153,121,,0.3
2018-08-04,52.0,20,127,115,,0.3
2018-08-05,68.0,24,134,120,,0.4
2018-08-06,38.0,25,147,140,,0.4
2018-08-07,39.0,27,122,116,,0.2
2018-08-08,35.0,31,146,133,,0.3
2018-08-09,27.0,31,127,101,,0.3
2018-08-10,28.0,27,147,122,,0.2
2018-08-11,49.0,24,127,119,,0.2
2018-08-12,32.0,25,137,118,,0.3
2018-08-13,31.0,18,128,122,,0.2
2018-08-14,30.0,25,128,116,,0.3
2018-08-15,17.0,18,98,86,,0.2
2018-08-16,45.0,14,100,90,,0.2
2018-08-17,59.0,20,118,109,,0.3
2018-08-18,42.0,22,137,126,,0.3
2018-08-19,60.0,31,126,116,,0.3
2018-08-20,49.0,28,132,124,,0.4
2018-08-21,57.0,27,139,122,,0.3
2018-08-22,70.0,26,139,126,,0.3
2018-08-23,58.0,30,171,147,,0.3
2018-08-24,69.0,36,176,137,,0.4
2018-08-25,38.0,35,154,141,,0.4
2018-08-26,35.0,21,105,101,,0.3
2018-08-27,42.0,18,75,72,,0.2
2018-08-28,71.0,14,109,95,,0.3
2018-08-29,97.0,24,124,103,,0.4
2018-08-30,74.0,29,142,122,,0.4
2018-08-31,53.0,32,105,95,,0.3
2018-09-01,47.0,33,92,,,0.3
2018-09-02,22.0,26,89,80,,0.3
2018-09-03,20.0,6,98,83,,0.2
2018-09-04,51.0,22,102,85,,0.3
2018-09-05,43.0,22,117,103,,0.3
2018-09-06,68.0,27,136,123,,
2018-09-07,43.0,30,141,121,,
2018-09-08,43.0,19,95,90,,0.3
2018-09-09,85.0,23,128,111,,0.4
2018-09-10,49.0,24,137,123,,0.5
2018-09-11,44.0,28,145,130,,0.3
2018-09-12,49.0,37,161,134,,0.4
2018-09-13,57.0,45,175,143,,0.4
2018-09-14,46.0,60,161,136,,0.4
2018-09-15,53.0,46,151,131,,0.4
2018-09-16,65.0,32,126,108,,0.4
2018-09-17,59.0,30,123,106,,0.5
2018-09-18,42.0,37,128,108,,0.3
2018-09-19,41.0,39,108,88,,0.3
2018-09-20,55.0,38,127,105,,0.3
2018-09-21,106.0,38,132,108,,0.5
2018-09-22,93.0,37,125,111,,0.5
2018-09-23,30.0,42,127,97,,0.4
2018-09-24,41.0,34,108,89,,0.3
2018-09-25,37.0,28,76,69,,0.3
2018-09-26,87.0,20,85,78,,0.2
2018-09-27,76.0,20,86,77,,0.3
2018-09-28,99.0,34,107,83,,0.5
2018-09-29,119.0,33,105,84,,0.6
2018-09-30,57.0,34,113,102,,0.5
2018-10-01,63.0,22,94,82,,0.2
2018-10-02,47.0,,52,42,,0.4
2018-10-03,73.0,16,69,57,,0.5
2018-10-04,98.0,29,97,67,,0.7
2018-10-05,97.0,26,84,66,,0.7
2018-10-06,85.0,32,92,78,,0.5
2018-10-07,25.0,28,71,60,,0.4
2018-10-08,63.0,24,84,67,,0.4
2018-10-09,74.0,30,78,57,,0.5
2018-10-10,101.0,45,100,81,,0.5
2018-10-11,101.0,55,92,80,,0.6
2018-10-12,97.0,51,99,79,,0.5
2018-10-13,93.0,65,96,70,,0.5
2018-10-14,94.0,62,111,91,,0.6
2018-10-15,85.0,51,106,89,,0.6
2018-10-16,67.0,,71,54,,0.6
2018-10-17,78.0,,54,31,,0.5
2018-10-18,66.0,,42,26,,0.6
2018-10-19,81.0,,65,46,,0.6
2018-10-20,113.0,,101,74,,
2018-10-21,94.0,,91,73,,0.7
2018-10-22,51.0,,74,63,,0.5
2018-10-23,80.0,,69,52,,0.5
2018-10-24,50.0,,83,68,,0.5
2018-10-25,80.0,,61,44,,0.7
2018-10-26,70.0,,58,49,,0.7
2018-10-27,58.0,,37,28,,0.7
2018-10-28,38.0,,23,19,,0.4
2018-10-29,48.0,,64,58,,0.4
2018-10-30,40.0,,85,67,,0.3
2018-10-31,66.0,,71,68,,0.6
2018-11-01,73.0,,56,44,,0.7
2018-11-02,36.0,,56,47,,0.4
2018-11-03,46.0,,33,20,,0.4
2018-11-04,49.0,,48,32,,0.4
2018-11-05,45.0,,46,37,,0.5
2018-11-06,45.0,,45,36,,0.3
2018-11-07,67.0,,40,35,,0.4
2018-11-08,63.0,,43,28,,0.5
2018-11-09,61.0,,24,12,,0.7
2018-11-10,45.0,,28,20,,0.7
2018-11-11,56.0,,52,39,,0.3
2018-11-12,44.0,,39,29,,0.6
2018-11-13,56.0,,44,33,,0.9
2018-11-14,56.0,,21,21,,0.6
2018-11-15,78.0,,43,23,,0.8
2018-11-16,63.0,,41,29,,0.9
2018-11-17,59.0,,61,50,,0.9
2018-11-18,43.0,,64,52,,0.2
2018-11-19,73.0,,62,53,,0.5
2018-11-20,52.0,,44,30,,0.7
2018-11-21,52.0,,46,45,,0.6
2018-11-22,65.0,,21,11,,0.8
2018-11-23,66.0,,21,11,,1.0
2018-11-24,58.0,,22,7,,1.3
2018-11-25,46.0,,46,34,,0.4
2018-11-26,46.0,,14,12,,0.5
2018-11-27,48.0,38,9,8,,0.5
2018-11-28,54.0,28,22,13,,0.8
2018-11-29,89.0,50,34,19,,0.9
2018-11-30,94.0,,35,21,,0.9
2018-12-01,66.0,,28,18,,0.9
2018-12-02,73.0,,41,24,,0.9
2018-12-03,50.0,,6,4,,0.8
2018-12-04,72.0,90,24,14,,1.1
2018-12-05,64.0,87,17,9,,1.2
2018-12-06,67.0,70,< 4,< 4,,1.1
2018-12-07,64.0,43,20,11,,0.9
2018-12-08,59.0,75,6,4,,0.9
2018-12-09,60.0,65,20,13,,1.1
2018-12-10,50.0,51,45,33,,1.1
2018-12-11,85.0,,51,30,,0.9
2018-12-12,84.0,,63,40,,0.7
2018-12-13,129.0,,49,24,,1.1
2018-12-14,66.0,,23,15,,1.2
2018-12-15,92.0,,44,28,,1.0
2018-12-16,105.0,,28,17,,1.6
2018-12-17,84.0,,7,5,,1.9
2018-12-18,84.0,,27,13,,1.0
2018-12-19,89.0,,16,8,,1.3
2018-12-20,78.0,,< 4,< 4,,1.4
2018-12-21,72.0,,22,13,,0.9
2018-12-22,51.0,,5,< 4,,1.0
2018-12-23,66.0,,7,< 4,,1.5
2018-12-24,45.0,,5,< 4,,1.9
2018-12-25,49.0,,15,9,,0.9
2018-12-26,40.0,,7,5,,0.9
2018-12-27,32.0,,18,12,,0.4
2018-12-28,43.0,,23,14,,0.8
2018-12-29,59.0,,7,4,,1.2
2018-12-30,67.0,,6,4,,1.6
2018-12-31,64.0,,21,9,,1.9
2019-01-01,67.0,,14,7,,1.7
2019-01-02,59.0,,17,9,,1.7
2019-01-03,78.0,,67,39,,0.6
2019-01-04,121.0,,28,19,,1.3
2019-01-05,94.0,,26,14,,1.4
2019-01-06,83.0,,19,9,,1.4
2019-01-07,107.0,,38,20,,1.8
2019-01-08,87.0,,13,6,,1.8
2019-01-09,84.0,,7,4,,1.1
2019-01-10,56.0,,< 4,< 4,,1.2
2019-01-11,131.0,,19,9,,1.7
2019-01-12,112.0,,11,7,,2.1
2019-01-13,98.0,,11,6,,1.8
2019-01-14,81.0,,28,16,,1.5
2019-01-15,72.0,,50,29,,1.5
2019-01-16,114.0,,60,47,,1.2
2019-01-17,121.0,,29,17,,1.5
2019-01-18,80.0,,5,< 4,,1.7
2019-01-19,66.0,,45,35,,0.7
2019-01-20,91.0,,45,38,,0.9
2019-01-21,96.0,,40,25,,1.1
2019-01-22,89.0,,49,30,,1.0
2019-01-23,95.0,,61,44,,0.6
2019-01-24,47.0,,58,45,,0.4
2019-01-25,110.0,,56,42,,1.0
2019-01-26,124.0,,47,34,,1.2
2019-01-27,89.0,,15,10,,1.3
2019-01-28,76.0,,25,11,,1.6
2019-01-29,71.0,,42,21,,0.5
2019-01-30,110.0,,52,28,,1.1
2019-01-31,71.0,,29,21,,1.3
2019-02-01,76.0,,50,37,,0.6
2019-02-02,66.0,,53,36,,0.6
2019-02-03,62.0,,42,21,,0.7
2019-02-04,53.0,,42,32,,0.8
2019-02-05,81.0,,58,44,,0.9
2019-02-06,80.0,,70,47,,0.9
2019-02-07,112.0,,66,42,,1.0
2019-02-08,113.0,,42,32,,1.2
2019-02-09,117.0,,68,40,,1.4
2019-02-10,83.0,,52,32,,1.5
2019-02-11,74.0,,25,15,,0.9
2019-02-12,54.0,,60,45,,0.5
2019-02-13,75.0,,66,54,,0.8
2019-02-14,97.0,,73,55,,1.1
2019-02-15,97.0,,53,33,,1.0
2019-02-16,105.0,,60,41,,1.4
2019-02-17,110.0,,54,32,,1.2
2019-02-18,107.0,,70,47,,1.5
2019-02-19,102.0,,66,26,,1.2
2019-02-20,96.0,,38,21,,1.3
2019-02-21,106.0,,60,38,,1.2
2019-02-22,103.0,,70,41,,1.5
2019-02-23,131.0,,63,31,,1.7
2019-02-24,107.0,,83,76,,1.4
2019-02-25,94.0,,76,67,,0.8
2019-02-26,116.0,,69,58,,1.1
2019-02-27,116.0,,38,24,,1.3
2019-02-28,78.0,,72,52,,1.6
2019-03-01,113.0,,90,70,,0.9
2019-03-02,100.0,,70,57,,1.2
2019-03-03,75.0,,78,61,,1.0
2019-03-04,77.0,,107,87,,0.8
2019-03-05,73.0,,70,55,,0.7
2019-03-06,87.0,,72,56,,0.7
2019-03-07,69.0,,83,59,,0.8
2019-03-08,77.0,,68,58,,0.6
2019-03-09,96.0,,89,76,,0.8
2019-03-10,75.0,,88,73,,0.5
2019-03-11,53.0,,74,63,,0.6
2019-03-12,52.0,,86,73,,0.7
2019-03-13,51.0,,90,84,,0.2
2019-03-14,86.0,,79,54,,0.7
2019-03-15,90.0,,80,66,,1.0
2019-03-16,95.0,,82,72,,0.6
2019-03-17,91.0,,97,87,,0.8
2019-03-18,59.0,,84,75,,0.7
2019-03-19,49.0,,78,72,,0.4
2019-03-20,75.0,,83,75,,0.4
2019-03-21,57.0,,86,80,,0.4
2019-03-22,105.0,,96,,,
2019-03-23,125.0,,100,93,,0.8
2019-03-24,103.0,,107,95,,0.8
2019-03-25,77.0,,119,108,,1.0
2019-03-26,54.0,,121,104,,0.4
2019-03-27,94.0,,88,83,,0.4
2019-03-28,84.0,,86,80,,0.5
2019-03-29,74.0,,88,82,,0.5
2019-03-30,95.0,,87,81,,0.5
2019-03-31,92.0,,107,92,,0.7
2019-04-01,94.0,,131,118,,0.6
2019-04-02,90.0,,129,117,,0.6
2019-04-03,80.0,,107,94,,0.5
2019-04-04,53.0,,99,90,,0.4
2019-04-05,31.0,,92,86,,0.2
2019-04-06,39.0,,84,78,,0.3
2019-04-07,71.0,,85,81,,0.4
2019-04-08,75.0,,98,81,,0.5
2019-04-09,64.0,,47,41,,0.6
2019-04-10,52.0,,73,56,,0.8
2019-04-11,46.0,,98,84,,0.3
2019-04-12,46.0,,64,72,,0.3
2019-04-13,48.0,,73,69,,0.3
2019-04-14,63.0,,72,65,,0.4
2019-04-15,39.0,,78,72,,0.4
2019-04-16,95.0,,111,90,,0.4
2019-04-17,63.0,,122,108,,0.5
2019-04-18,100.0,,131,116,,0.4
2019-04-19,80.0,,119,109,,0.4
2019-04-20,80.0,,113,106,,0.4
2019-04-21,80.0,,123,117,,0.4
2019-04-22,50.0,,133,122,,0.4
2019-04-23,26.0,,112,105,,0.2
2019-04-24,40.0,,85,96,,0.3
2019-04-25,49.0,,89,75,,0.3
2019-04-26,25.0,,100,93,,0.2
2019-04-27,27.0,,83,79,,0.2
2019-04-28,43.0,,103,97,,0.2
2019-04-29,24.0,,93,86,,0.2
2019-04-30,23.0,,90,83,,0.2
2019-05-01,60.0,,91,79,,0.4
2019-05-02,59.0,,124,112,,0.5
2019-05-03,37.0,,119,109,,0.3
2019-05-04,34.0,,93,87,,0.2
2019-05-05,21.0,,89,85,,0.2
2019-05-06,18.0,,78,72,,0.2
2019-05-07,25.0,,98,92,,0.2
2019-05-08,42.0,,97,89,,0.3
2019-05-09,48.0,,79,71,,0.3
2019-05-10,35.0,,110,100,,0.3
2019-05-11,48.0,,107,102,,0.2
2019-05-12,30.0,,98,94,,0.2
2019-05-13,19.0,,89,87,,0.3
2019-05-14,52.0,,69,52,,0.3
2019-05-15,58.0,,87,79,,0.3
2019-05-16,44.0,,71,67,,0.3
2019-05-17,36.0,12,88,75,,0.4
2019-05-18,38.0,,91,85,,0.3
2019-05-19,22.0,,68,62,,0.3
2019-05-20,42.0,,84,80,,0.2
2019-05-21,26.0,,77,74,,0.3
2019-05-22,42.0,,80,67,,0.2
2019-05-23,32.0,,111,98,,0.3
2019-05-24,26.0,,139,123,,0.3
2019-05-25,30.0,,124,119,,0.2
2019-05-26,50.0,,106,95,,0.3
2019-05-27,24.0,,114,108,,0.3
2019-05-28,32.0,,95,90,,0.2
2019-05-29,15.0,,98,88,,0.2
2019-05-30,35.0,,73,75,,0.2
2019-05-31,45.0,,82,70,,0.2
2019-06-01,63.0,,112,104,,0.2
2019-06-02,31.0,,121,118,,0.2
2019-06-03,49.0,14,123,118,,0.2
2019-06-04,36.0,18,136,128,,0.3
2019-06-05,43.0,24,153,137,,0.2
2019-06-06,30.0,28,123,117,,0.2
2019-06-07,25.0,22,117,105,,0.2
2019-06-08,34.0,26,124,114,,0.2
2019-06-09,32.0,26,125,117,,0.3
2019-06-10,79.0,34,144,130,,0.3
2019-06-11,63.0,46,,,,0.4
2019-06-12,39.0,57,,,,0.3
2019-06-13,38.0,41,95,,,0.4
2019-06-14,34.0,20,143,137,,0.2
2019-06-15,58.0,21,134,119,,0.3
2019-06-16,54.0,36,176,149,,0.3
2019-06-17,33.0,30,149,143,,0.2
2019-06-18,34.0,24,121,114,,0.2
2019-06-19,39.0,23,141,133,,0.3
2019-06-20,39.0,24,165,148,,0.3
2019-06-21,36.0,23,146,136,,0.2
2019-06-22,33.0,29,164,150,,0.3
2019-06-23,40.0,14,98,93,,0.3
2019-06-24,40.0,17,147,133,,0.3
2019-06-25,50.0,23,164,141,,0.4
2019-06-26,61.0,25,182,167,,0.4
2019-06-27,73.0,27,167,150,,0.4
2019-06-28,68.0,43,225,198,,0.4
2019-06-29,69.0,30,111,101,,0.5
2019-06-30,48.0,25,138,134,,0.2
2019-07-01,51.0,27,184,170,,0.3
2019-07-02,43.0,23,131,122,,0.2
2019-07-03,43.0,25,160,148,,0.3
2019-07-04,36.0,17,160,137,,0.2
2019-07-05,64.0,19,146,126,,0.2
2019-07-06,61.0,28,189,174,,0.3
2019-07-07,32.0,25,158,148,,0.3
2019-07-08,28.0,17,123,117,,0.2
2019-07-09,30.0,17,136,115,,0.3
2019-07-10,47.0,14,105,89,,0.3
2019-07-11,55.0,13,109,103,,0.3
2019-07-12,45.0,14,119,106,,0.2
2019-07-13,39.0,15,131,120,,0.2
2019-07-14,28.0,10,122,115,,0.2
2019-07-15,21.0,9,117,110,,0.2
2019-07-16,32.0,12,91,82,,0.2
2019-07-17,29.0,16,137,128,,0.2
2019-07-18,44.0,16,132,127,,0.2
2019-07-19,43.0,15,115,102,,0.2
2019-07-20,43.0,16,149,136,,0.2
2019-07-21,33.0,17,149,133,,0.2
2019-07-22,36.0,24,151,134,,0.3
2019-07-23,41.0,22,169,154,,0.3
2019-07-24,47.0,30,160,143,,0.3
2019-07-25,52.0,22,149,135,,0.3
2019-07-26,53.0,28,132,123,,0.3
2019-07-27,40.0,19,159,,,0.4
2019-07-28,32.0,17,110,93,,0.4
2019-07-29,20.0,10,82,74,,0.3
2019-07-30,29.0,13,105,99,,0.3
2019-07-31,34.0,18,144,128,,0.3
2019-08-01,41.0,11,128,101,,0.3
2019-08-02,31.0,18,126,115,,0.3
2019-08-03,25.0,12,104,97,,0.3
2019-08-04,32.0,11,116,110,,0.3
2019-08-05,38.0,7,115,110,,0.3
2019-08-06,41.0,13,128,111,,0.3
2019-08-07,37.0,13,110,102,,0.3
2019-08-08,28.0,13,107,95,,0.3
2019-08-09,16.0,,117,109,,0.3
2019-08-10,32.0,17,127,118,,0.3
2019-08-11,29.0,21,106,95,,0.3
2019-08-12,48.0,21,126,114,,0.4
2019-08-13,40.0,21,108,93,,0.3
2019-08-14,17.0,17,108,99,,0.2
2019-08-15,26.0,6,87,83,,0.2
2019-08-16,27.0,8,106,102,,0.2
2019-08-17,34.0,8,106,96,,0.2
2019-08-18,32.0,9,110,101,,0.2
2019-08-19,34.0,10,113,103,,0.3
2019-08-20,34.0,14,109,104,,0.3
2019-08-21,50.0,17,138,120,,0.3
2019-08-22,39.0,17,123,104,,0.3
2019-08-23,30.0,16,105,91,,0.3
2019-08-24,43.0,20,92,72,,0.3
2019-08-25,32.0,21,115,107,,0.3
2019-08-26,40.0,19,122,108,,0.2
2019-08-27,53.0,25,128,115,,0.4
2019-08-28,48.0,31,143,127,,0.5
2019-08-29,39.0,30,129,108,,0.4
2019-08-30,65.0,27,143,124,,0.3
2019-08-31,41.0,26,135,120,,0.3
2019-09-01,32.0,24,150,126,,0.3
2019-09-02,41.0,24,139,127,,0.3
2019-09-03,50.0,20,97,89,,0.3
2019-09-04,67.0,10,84,78,,0.3
2019-09-05,60.0,,125,110,,0.3
2019-09-06,54.0,,126,110,,0.2
2019-09-07,31.0,,77,,,0.1
2019-09-08,38.0,11,93,86,,
2019-09-09,21.0,9,79,64,,
2019-09-10,37.0,11,84,73,,
2019-09-11,70.0,8,95,86,,0.2
2019-09-12,90.0,15,114,100,,0.4
2019-09-13,82.0,18,119,107,,0.6
2019-09-14,86.0,22,125,107,,0.6
2019-09-15,73.0,20,119,102,,0.3
2019-09-16,52.0,17,122,106,,0.4
2019-09-17,56.0,23,145,120,,0.3
2019-09-18,41.0,31,116,104,,0.4
2019-09-19,33.0,18,85,68,,0.4
2019-09-20,35.0,14,80,72,,0.1
2019-09-21,66.0,16,84,72,,0.3
2019-09-22,70.0,18,101,85,,0.3
2019-09-23,52.0,20,59,52,,0.4
2019-09-24,30.0,20,52,43,,0.2
2019-09-25,67.0,11,91,73,,0.3
2019-09-26,41.0,19,63,48,,0.3
2019-09-27,61.0,9,94,74,,0.2
2019-09-28,62.0,21,88,73,,0.3
2019-09-29,57.0,31,97,82,,0.3
2019-09-30,48.0,21,104,90,,0.3
2019-10-01,58.0,25,101,82,,0.3
2019-10-02,38.0,23,92,74,,0.3
2019-10-03,42.0,17,78,57,,0.3
2019-10-04,62.0,8,69,65,,0.4
2019-10-05,58.0,17,63,45,,0.4
2019-10-06,83.0,28,91,73,,0.5
2019-10-07,40.0,20,56,49,,0.5
2019-10-08,75.0,14,71,60,,0.4
2019-10-09,62.0,15,62,52,,0.4
2019-10-10,43.0,27,59,43,,0.3
2019-10-11,66.0,33,73,60,,0.4
2019-10-12,66.0,25,75,58,,0.4
2019-10-13,66.0,40,75,52,,0.5
2019-10-14,64.0,56,95,68,,0.4
2019-10-15,42.0,62,72,62,,0.5
2019-10-16,46.0,49,69,44,,0.3
2019-10-17,57.0,18,68,54,,0.5
2019-10-18,72.0,32,79,57,,0.6
2019-10-19,58.0,33,65,39,,0.4
2019-10-20,52.0,39,47,33,,0.4
2019-10-21,31.0,22,92,75,,0.3
2019-10-22,60.0,29,62,55,,0.3
2019-10-23,70.0,27,65,49,,0.5
2019-10-24,71.0,,73,50,,0.5
2019-10-25,53.0,38,47,26,,0.3
2019-10-26,76.0,27,64,47,,0.4
2019-10-27,63.0,28,90,57,,0.4
2019-10-28,65.0,40,67,46,,0.6
2019-10-29,54.0,54,18,7,,0.6
2019-10-30,42.0,30,16,13,,
2019-10-31,53.0,11,34,30,,
2019-11-01,49.0,12,32,25,,0.7
2019-11-02,48.0,18,65,55,,0.7
2019-11-03,40.0,24,36,30,,0.5
2019-11-04,50.0,15,30,19,,0.6
2019-11-05,51.0,17,44,26,,0.6
2019-11-06,47.0,20,33,15,,0.4
2019-11-07,52.0,24,18,11,,0.6
2019-11-08,60.0,24,46,29,,0.6
2019-11-09,50.0,11,47,34,,0.4
2019-11-10,50.0,16,55,51,,0.4
2019-11-11,53.0,24,63,47,,0.7
2019-11-12,38.0,17,28,19,,0.8
2019-11-13,31.0,5,57,48,,0.4
2019-11-14,51.0,20,55,45,,0.8
2019-11-15,63.0,19,51,36,,1.0
2019-11-16,56.0,11,55,45,,0.3
2019-11-17,56.0,30,35,25,,0.5
2019-11-18,38.0,9,65,49,,0.4
2019-11-19,64.0,17,48,44,,0.4
2019-11-20,58.0,12,56,51,,0.5
2019-11-21,51.0,20,56,34,,0.5
2019-11-22,53.0,37,17,13,,0.5
2019-11-23,63.0,31,38,24,,0.6
2019-11-24,37.0,13,50,42,,0.4
2019-11-25,36.0,12,63,54,,0.4
2019-11-26,69.0,16,60,55,,0.7
2019-11-27,76.0,37,30,19,,1.0
2019-11-28,47.0,33,11,4,,1.1
2019-11-29,42.0,28,18,14,,0.4
2019-11-30,49.0,41,13,7,,0.6
2019-12-01,44.0,36,22,12,,0.6
2019-12-02,30.0,12,40,37,,0.3
2019-12-03,47.0,14,34,24,,0.1
2019-12-04,64.0,13,45,34,,0.1
2019-12-05,69.0,36,50,35,,0.8
2019-12-06,98.0,52,39,21,,1.1
2019-12-07,66.0,53,21,10,,1.3
2019-12-08,75.0,65,29,14,,1.2
2019-12-09,70.0,72,34,15,,1.3
2019-12-10,62.0,70,13,5,,1.1
2019-12-11,65.0,59,13,6,,1.2
2019-12-12,108.0,39,53,27,,1.3
2019-12-13,69.0,42,16,10,,1.0
2019-12-14,60.0,26,33,18,,0.7
2019-12-15,63.0,47,18,12,,1.2
2019-12-16,57.0,47,15,9,,1.3
2019-12-17,77.0,67,9,4,,1.6
2019-12-18,63.0,50,6,< 4,,1.6
2019-12-19,61.0,42,6,< 4,,0.7
2019-12-20,50.0,33,14,6,,0.6
2019-12-21,65.0,36,12,6,,0.4
2019-12-22,48.0,16,53,43,,0.3
2019-12-23,54.0,19,54,48,,0.6
2019-12-24,67.0,22,51,36,,0.7
2019-12-25,62.0,40,35,26,,1.5
2019-12-26,65.0,72,9,6,,1.6
2019-12-27,75.0,68,26,12,,1.2
2019-12-28,75.0,49,44,23,,1.2
2019-12-29,69.0,40,48,25,,1.0
2019-12-30,57.0,48,37,23,,1.4
2019-12-31,58.0,53,34,24,,0.8
2020-01-01,59.0,69,9,6,,1.4
2020-01-02,79.0,121,29,14,,2.1
2020-01-03,68.0,75,13,8,,1.2
2020-01-04,66.0,76,10,5,,1.4
2020-01-05,87.0,91,17,7,,1.9
2020-01-06,77.0,60,32,21,,1.0
2020-01-07,73.0,123,38,19,,1.5
2020-01-08,52.0,98,4,< 4,,2.0
2020-01-09,59.0,49,9,5,,0.8
2020-01-10,77.0,61,10,5,,1.3
2020-01-11,102.0,94,14,7,,1.8
2020-01-12,70.0,88,28,16,,1.6
2020-01-13,84.0,47,52,30,,0.9
2020-01-14,80.0,66,24,14,,1.1
2020-01-15,92.0,82,8,4,,1.3
2020-01-16,98.0,96,18,8,,1.5
2020-01-17,100.0,91,42,22,,1.6
2020-01-18,109.0,77,19,8,,1.3
2020-01-19,75.0,63,15,6,,1.6
2020-01-20,78.0,32,40,36,,1.0
2020-01-21,72.0,28,52,38,,1.1
2020-01-22,94.0,41,56,31,,0.9
2020-01-23,102.0,81,13,7,,1.3
2020-01-24,90.0,67,38,24,,1.5
2020-01-25,99.0,83,15,9,,1.2
2020-01-26,65.0,72,34,17,,1.2
2020-01-27,61.0,79,19,9,,0.8
2020-01-28,60.0,74,6,< 4,,1.1
2020-01-29,55.0,72,41,20,,1.2
2020-01-30,68.0,56,41,27,,1.0
2020-01-31,63.0,60,7,4,,1.3
2020-02-01,78.0,78,22,10,,1.2
2020-02-02,67.0,83,25,14,,1.3
2020-02-03,61.0,94,30,19,,1.0
2020-02-04,61.0,92,23,11,,1.0
2020-02-05,37.0,28,74,63,,0.9
2020-02-06,77.0,12,72,67,,0.5
2020-02-07,73.0,29,66,52,,0.8
2020-02-08,103.0,51,46,30,,0.9
2020-02-09,80.0,67,59,41,,1.2
2020-02-10,80.0,89,49,31,,1.2
2020-02-11,56.0,97,44,17,,0.9
2020-02-12,78.0,82,44,32,,0.8
2020-02-13,78.0,63,58,35,,0.8
2020-02-14,78.0,58,39,26,,1.0
2020-02-15,71.0,44,62,51,,0.6
2020-02-16,73.0,44,69,49,,0.9
2020-02-17,75.0,48,71,52,,0.9
2020-02-18,55.0,58,8,7,,0.6
2020-02-19,73.0,75,48,35,,1.0
2020-02-20,55.0,42,69,54,,1.3
2020-02-21,66.0,23,73,60,,0.4
2020-02-22,88.0,44,55,47,,0.6
2020-02-23,68.0,47,83,64,,0.7
2020-02-24,63.0,63,68,50,,0.7
2020-02-25,64.0,79,52,41,,0.9
2020-02-26,66.0,81,54,35,,0.9
2020-02-27,40.0,38,82,68,,0.5
2020-02-28,75.0,15,83,71,,0.3
2020-02-29,67.0,13,89,83,,0.3
2020-03-01,70.0,41,67,53,,0.8
2020-03-02,45.0,24,56,49,,0.9
2020-03-03,42.0,34,44,39,,0.4
2020-03-04,40.0,15,53,34,,0.3
2020-03-05,71.0,15,78,59,,0.6
2020-03-06,54.0,27,76,55,,0.9
2020-03-07,51.0,16,80,74,,0.4
2020-03-08,37.0,22,80,69,,0.5
2020-03-09,31.0,13,92,82,,0.3
2020-03-10,62.0,30,82,71,,0.5
2020-03-11,72.0,50,65,38,,0.7
2020-03-12,62.0,60,96,71,,0.8
2020-03-13,47.0,70,98,86,,0.7
2020-03-14,58.0,70,70,53,,0.5
2020-03-15,17.0,11,73,70,,0.5
2020-03-17,41.0,31,91,82,,0.6
2020-03-18,43.0,36,86,,,
2020-03-19,76.0,39,107,94,,0.5
2020-03-20,45.0,30,112,99,,0.7
2020-03-21,35.0,42,104,93,,0.4
2020-03-22,33.0,41,112,106,,0.4
2020-03-23,13.0,13,82,79,,0.4
2020-03-24,47.0,,86,82,,0.4
2020-03-25,42.0,22,79,77,,0.6
2020-03-26,20.0,18,82,80,,0.2
2020-03-27,12.0,16,73,69,,0.2
2020-03-28,52.0,102,70,68,,0.5
2020-03-29,33.0,105,107,97,,0.7
2020-03-30,30.0,121,110,103,,0.6
2020-03-31,21.0,33,81,75,,0.4
2020-04-01,21.0,9,87,83,,0.1
2020-04-02,40.0,16,98,92,,0.3
2020-04-03,45.0,29,109,102,,0.4
2020-04-04,41.0,37,125,116,,0.4
2020-04-05,28.0,35,114,110,,0.5
2020-04-06,20.0,23,107,102,,0.4
2020-04-07,33.0,,122,115,,0.4
2020-04-08,48.0,25,111,105,,0.5
2020-04-09,43,23,105,100,,0.4
