,NO2,PM10,O3_max,O3_8h,SO2,CO
2015-04-05,15,9,98,88,,
2015-04-06,10,9,98,95,,
2015-04-07,18,9,102,96,,
2015-04-08,43,10,99,92,,
2015-04-09,33,23,96,87,,
2015-04-10,44,24,114,104,,
2015-04-11,38,26,134,124,,
2015-04-12,26,35,132,121,,
2015-04-13,21,33,137,123,,
2015-04-14,36,32,140,129,,
2015-04-15,23,32,130,117,,
2015-04-16,25,19,143,131,,
2015-04-17,40,26,134,114,,
2015-04-18,29,25,110,98,,
2015-04-19,21,26,95,82,,
2015-04-20,19,10,104,98,,
2015-04-21,29,18,111,102,,
2015-04-22,33,31,136,124,,
2015-04-23,37,36,144,134,,
2015-04-24,36,22,119,110,,
2015-04-25,40,20,126,121,,
2015-04-26,14,24,117,112,,
2015-04-27,13,29,111,102,,
2015-04-28,14,20,88,83,,
2015-04-29,16,16,83,80,,
2015-04-30,22,8,93,81,,
2015-05-01,28,11,111,91,,
2015-05-02,18,25,70,70,,
2015-05-03,20,23,97,89,,
2015-05-04,14,24,89,84,,
2015-05-05,26,33,85,74,,
2015-05-06,23,26,107,98,,
2015-05-07,31,36,113,99,,
2015-05-08,20,24,124,111,,
2015-05-09,27,16,144,131,,
2015-05-10,27,12,128,115,,
2015-05-11,16,10,125,121,,
2015-05-12,26,11,139,125,,
2015-05-13,26,13,138,127,,
2015-05-14,30,20,164,139,,
2015-05-15,21,30,152,143,,
2015-05-16,19,19,108,126,,
2015-05-17,17,11,110,102,,
2015-05-18,17,17,115,111,,
2015-05-19,21,20,155,144,,
2015-05-20,19,23,129,123,,
2015-05-21,27,21,81,95,,
2015-05-22,19,9,77,73,,
2015-05-23,20,8,55,62,,
2015-05-24,16,8,70,63,,
2015-05-25,16,5,113,103,,
2015-05-26,25,12,136,119,,
2015-05-27,15,13,113,94,,
2015-05-28,19,7,107,95,,
2015-05-29,14,8,124,113,,
2015-05-30,18,13,143,132,,
2015-05-31,17,19,150,136,,
2015-06-01,13,18,142,136,,
2015-06-02,15,23,142,134,,
2015-06-03,20,19,129,125,,
2015-06-04,23,22,174,156,,
2015-06-05,17,24,151,140,,
2015-06-06,17,20,178,168,,
2015-06-07,24,26,187,163,,
2015-06-08,16,22,150,132,,
2015-06-09,19,22,177,147,,
2015-06-10,19,23,157,145,,
2015-06-11,22,29,157,145,,
2015-06-12,38,33,167,157,,
2015-06-13,21,31,141,128,,
2015-06-14,21,22,136,126,,
2015-06-15,11,27,86,99,,
2015-06-16,20,15,117,102,,
2015-06-17,15,14,108,98,,
2015-06-18,15,12,110,107,,
2015-06-19,16,15,126,117,,
2015-06-20,20,12,129,122,,
2015-06-21,15,9,90,88,,
2015-06-22,13,7,114,105,,
2015-06-23,18,7,112,105,,
2015-06-24,20,16,121,94,,
2015-06-25,19,6,103,98,,
2015-06-26,17,7,119,113,,
2015-06-27,17,10,152,139,,
2015-06-28,21,13,140,128,,
2015-06-29,16,13,138,134,,
2015-06-30,19,12,122,116,,
2015-07-01,20,14,162,151,,
2015-07-02,22,12,136,130,,
2015-07-03,22,15,161,150,,
2015-07-04,25,19,201,163,,
2015-07-05,19,24,170,162,,
2015-07-06,13,24,171,161,,
2015-07-07,17,23,158,145,,
2015-07-08,20,31,166,157,,
2015-07-09,23,31,129,120,,
2015-07-10,16,10,116,107,,
2015-07-11,16,12,130,119,,
2015-07-12,19,12,162,147,,
2015-07-13,13,17,169,164,,
2015-07-14,31,,160,147,,
2015-07-15,19,21,169,158,,
2015-07-16,15,24,196,178,,
2015-07-17,23,28,162,150,,
2015-07-18,26,26,161,147,,
2015-07-19,38,30,176,161,,
2015-07-20,26,30,151,144,,
2015-07-21,28,33,150,140,,
2015-07-22,22,32,163,157,,
2015-07-23,,28,195,176,,
2015-07-24,,42,88,,,
2015-07-25,,20,196,,,
2015-07-26,156,24,147,130,,
2015-07-27,20,12,115,105,,
2015-07-28,17,16,140,125,,
2015-07-29,15,17,152,137,,
2015-07-30,16,20,156,145,,
2015-07-31,16,4,88,92,,
2015-08-01,22,9,112,109,,
2015-08-02,30,12,136,117,,
2015-08-03,17,15,124,115,,
2015-08-04,18,14,147,125,,
2015-08-05,36,25,136,131,,
2015-08-06,20,17,152,142,,
2015-08-07,21,26,174,155,,
2015-08-08,21,35,171,156,,
2015-08-09,23,30,156,134,,
2015-08-10,34,27,166,153,,
2015-08-11,21,30,162,143,,
2015-08-12,21,24,159,144,,
2015-08-13,23,28,184,163,,
2015-08-14,21,28,171,163,,
2015-08-15,32,38,170,164,,
2015-08-16,28,30,121,116,,
2015-08-17,15,19,61,65,,
2015-08-18,18,17,97,87,,
2015-08-19,16,14,113,105,,
2015-08-20,13,10,91,84,,
2015-08-21,15,11,115,99,,
2015-08-22,14,12,103,91,,
2015-08-23,14,12,117,111,,
2015-08-24,13,18,112,106,,
2015-08-25,14,18,85,86,,
2015-08-26,14,22,90,82,,
2015-08-27,13,13,110,98,,
2015-08-28,14,18,138,127,,
2015-08-29,14,24,155,136,,
2015-08-30,14,23,142,130,,
2015-08-31,13,16,142,133,,
2015-09-01,31,22,159,141,,
2015-09-02,20,29,129,114,,
2015-09-03,,28,102,,,
2015-09-04,36,18,124,112,,
2015-09-05,17,18,122,114,,
2015-09-06,12,16,116,95,,
2015-09-07,12,6,110,100,,
2015-09-08,12,7,98,93,,
2015-09-09,15,7,99,91,,
2015-09-10,,,95,,,
2015-09-11,,,110,,,
2015-09-12,22,20,115,106,,
2015-09-13,20,21,127,119,,
2015-09-14,7,22,104,92,,
2015-09-15,27,17,91,76,,
2015-09-16,23,19,105,91,,
2015-09-17,23,31,85,75,,
2015-09-18,,,39,,,
2015-09-19,,,109,,,
2015-09-20,29,11,119,95,,
2015-09-21,17,12,97,88,,
2015-09-22,23,7,104,96,,
2015-09-23,19,5,105,99,,
2015-09-24,26,11,80,86,,
2015-09-25,39,9,60,67,,
2015-09-26,34,14,60,41,,
2015-09-27,22,14,77,71,,
2015-09-28,11,11,79,70,,
2015-09-29,14,10,90,83,,
2015-09-30,16,11,86,82,,
2015-10-01,19,12,82,74,,
2015-10-02,17,12,69,62,,
2015-10-03,22,14,65,57,,
2015-10-04,14,22,72,54,,
2015-10-05,21,21,85,75,,
2015-10-06,22,20,83,57,,
2015-10-07,27,27,55,48,,
2015-10-08,24,41,57,48,,
2015-10-09,20,10,79,68,,
2015-10-10,19,8,61,50,,
2015-10-11,25,9,65,57,,
2015-10-12,16,15,79,62,,
2015-10-13,19,10,79,71,,
2015-10-14,14,9,52,58,,
2015-10-15,38,9,37,31,,
2015-10-16,21,8,63,49,,
2015-10-17,32,11,85,77,,
2015-10-18,30,14,89,76,,
2015-10-19,28,26,74,56,,
2015-10-20,17,22,76,59,,
2015-10-21,28,9,77,63,,
2015-10-22,30,12,81,64,,
2015-10-23,29,13,73,63,,
2015-10-24,30,22,79,66,,
2015-10-25,34,35,59,42,,
2015-10-26,37,70,39,26,,
2015-10-27,34,42,70,50,,
2015-10-28,32,33,59,47,,
2015-10-29,46,47,61,50,,
2015-10-30,25,20,58,52,,
2015-10-31,22,20,57,44,,
2015-11-01,28,24,89,78,,
2015-11-02,31,21,86,77,,
2015-11-03,29,27,65,51,,
2015-11-04,38,42,67,42,,
2015-11-05,49,76,23,16,,
2015-11-06,47,70,33,19,,
2015-11-07,49,71,33,18,,
2015-11-08,43,50,30,22,,
2015-11-09,40,73,59,34,,
2015-11-10,41,75,48,20,,
2015-11-11,49,93,7,7,,
2015-11-12,40,57,4,< 4,,
2015-11-13,51,45,10,6,,
2015-11-14,47,38,4,< 4,,
2015-11-15,41,51,53,37,,
2015-11-16,39,77,45,36,,
2015-11-17,32,71,55,46,,
2015-11-18,35,74,20,18,,
2015-11-19,,44,20,14,,
2015-11-20,38,65,16,9,,
2015-11-21,43,60,28,15,,
2015-11-22,43,36,54,49,,
2015-11-23,18,10,62,49,,
2015-11-24,38,15,54,52,,
2015-11-25,40,12,58,49,,
2015-11-26,52,29,44,28,,
2015-11-27,45,38,34,23,,
2015-11-28,41,20,50,35,,
2015-11-30,48,57,31,18,,
2015-12-01,53,82,4,,,
2015-12-02,44,77,29,13,,
2015-12-03,47,90,23,12,,
2015-12-04,37,72,< 4,< 4,,
2015-12-05,48,65,< 4,< 4,,
2015-12-06,42,72,12,4,,
2015-12-07,41,55,14,11,,
2015-12-08,43,74,5,< 4,,
2015-12-09,37,52,5,< 4,,
2015-12-10,35,51,< 4,< 4,,
2015-12-11,36,47,< 4,< 4,,
2015-12-12,38,34,< 4,< 4,,
2015-12-13,32,35,< 4,< 4,,
2015-12-14,40,58,< 4,< 4,,
2015-12-15,46,52,7,< 4,,
2015-12-16,56,71,5,< 4,,
2015-12-17,55,80,14,6,,
2015-12-18,59,74,8,4,,
2015-12-19,51,77,< 4,< 4,,
2015-12-20,62,79,< 4,< 4,,
2015-12-21,39,74,< 4,,,
2015-12-22,38,93,< 4,< 4,,
2015-12-23,41,61,< 4,< 4,,
2015-12-24,42,57,< 4,< 4,,
2015-12-25,36,50,6,< 4,,
2015-12-26,41,58,9,5,,
2015-12-27,31,34,9,6,,
2015-12-28,32,24,6,5,,
2015-12-29,30,24,4,< 4,,
2015-12-30,33,30,< 4,< 4,,
2015-12-31,30,25,55,49,,
2016-01-01,41,29,46,42,,
2016-01-02,30,43,43,32,,
2016-01-03,25,49,56,48,,
2016-01-04,25,20,51,49,,
2016-01-05,38,35,44,38,,
2016-01-06,37,34,37,23,,
2016-01-07,33,45,9,< 4,,
2016-01-08,41,67,5,< 4,,
2016-01-09,54,66,5,< 4,,
2016-01-10,47,53,< 4,< 4,,
2016-01-11,41,38,< 4,< 4,,
2016-01-12,43,29,11,4,,
2016-01-13,43,22,44,32,,
2016-01-14,40,29,42,30,,
2016-01-15,39,37,18,11,,
2016-01-16,40,37,19,13,,
2016-01-17,47,28,64,43,,
2016-01-18,26,14,77,65,,
2016-01-19,39,13,65,63,,
2016-01-20,38,24,60,40,,
2016-01-21,48,44,39,27,,
2016-01-22,63,58,30,12,,
2016-01-23,73,51,40,29,,
2016-01-24,87,79,18,12,,
2016-01-25,66,122,34,19,,
2016-01-26,70,128,21,12,,
2016-01-27,93,138,12,8,,
2016-01-28,96,144,12,7,,
2016-01-29,67,149,15,10,,
2016-01-30,78,173,17,9,,
2016-01-31,52,203,16,5,,
2016-02-01,46,132,31,20,,
2016-02-02,43,85,29,14,,
2016-02-03,32,96,29,16,,
2016-02-04,43,55,54,28,,
2016-02-05,35,13,69,54,,
2016-02-06,49,22,64,55,,
2016-02-07,41,28,73,62,,
2016-02-08,26,33,52,45,,
2016-02-09,33,23,58,49,,
2016-02-10,44,41,57,23,,
2016-02-11,37,11,78,66,,
2016-02-12,43,24,68,56,,
2016-02-13,52,21,74,68,,
2016-02-14,27,36,69,67,,
2016-02-15,28,32,66,60,,
2016-02-16,32,30,62,45,,
2016-02-17,24,7,68,63,,
2016-02-18,31,7,65,63,,
2016-02-19,47,26,51,34,,
2016-02-20,33,32,78,57,,
2016-02-21,36,16,76,67,,
2016-02-22,24,51,76,60,,
2016-02-23,35,73,74,53,,
2016-02-24,37,65,68,57,,
2016-02-25,46,42,83,79,,
2016-02-26,23,17,66,58,,
2016-02-27,28,26,54,48,,
2016-02-28,7,15,69,66,,
2016-02-29,< 4,15,76,71,,
2016-03-01,,10,80,74,,
2016-03-02,27,13,75,66,,
2016-03-03,18,10,82,79,,
2016-03-04,19,4,87,83,,
2016-03-05,28,17,71,70,,
2016-03-06,38,18,85,72,,
2016-03-07,25,25,48,55,,
2016-03-08,27,28,68,56,,
2016-03-09,23,20,86,74,,
2016-03-10,34,10,82,81,,
2016-03-11,27,18,99,88,,
2016-03-12,41,24,81,60,,
2016-03-13,23,20,89,80,,
2016-03-14,10,14,78,73,,
2016-03-15,38,11,87,71,,
2016-03-16,38,29,86,66,,
2016-03-17,24,14,76,68,,
2016-03-18,38,22,89,79,,
2016-03-19,38,45,96,73,,
2016-03-20,38,54,112,83,,
2016-03-21,28,65,115,99,,
2016-03-22,24,53,100,84,,
2016-03-23,19,22,103,94,,
2016-03-24,26,15,86,83,,
2016-03-25,18,16,93,87,,
2016-03-26,23,14,91,84,,
2016-03-27,21,25,112,102,,
2016-03-28,12,28,111,105,,
2016-03-29,18,31,94,89,,
2016-03-30,25,34,91,81,,
2016-03-31,24,25,82,75,,
2016-04-01,29,37,80,,,
2016-04-02,20,41,83,76,,
2016-04-03,19,36,81,69,,
2016-04-04,18,29,93,79,,
2016-04-05,16,33,86,79,,
2016-04-06,27,41,73,72,,
2016-04-07,20,46,100,74,,
2016-04-08,15,34,107,102,,
2016-04-09,28,38,70,81,,
2016-04-10,13,6,71,63,,
2016-04-11,14,12,97,87,,
2016-04-12,20,17,110,97,,
2016-04-13,31,16,112,102,,
2016-04-14,,23,104,94,,
2016-04-15,,15,107,98,,
2016-04-16,13,10,114,100,,
2016-04-17,12,13,119,109,,
2016-04-18,12,26,92,87,,
2016-04-19,14,21,104,95,,
2016-04-20,14,14,95,87,,
2016-04-21,14,10,109,102,,
2016-04-22,25,10,125,115,,
2016-04-23,,17,136,122,,
2016-04-24,15,20,92,103,,
2016-04-25,14,10,75,68,,
2016-04-26,10,6,97,88,,
2016-04-27,26,10,76,67,,
2016-04-28,16,14,96,88,,
2016-04-29,13,9,102,99,,
2016-04-30,19,6,111,106,,
2016-05-01,20,10,122,115,,
2016-05-02,12,7,94,97,,
2016-05-03,25,5,77,72,,
2016-05-04,26,14,111,103,,
2016-05-05,22,10,116,110,,
2016-05-06,23,7,117,106,,
2016-05-07,18,10,131,126,,
2016-05-08,17,12,141,130,,
2016-05-09,14,13,129,123,,
2016-05-10,18,20,99,106,,
2016-05-11,27,18,110,100,,
2016-05-12,20,15,106,90,,
2016-05-13,15,5,95,90,,
2016-05-14,19,15,79,70,,
2016-05-15,13,17,105,96,,
2016-05-16,7,10,113,102,,
2016-05-17,14,8,102,93,,
2016-05-18,15,10,120,113,,
2016-05-19,16,9,132,119,,
2016-05-20,15,13,89,94,,
2016-05-21,17,10,118,111,,
2016-05-22,15,13,141,135,,
2016-05-23,14,12,145,140,,
2016-05-24,20,17,122,120,,
2016-05-25,13,13,100,88,,
2016-05-26,16,11,122,111,,
2016-05-27,25,26,144,135,,
2016-05-28,17,18,145,140,,
2016-05-29,16,18,128,121,,
2016-05-30,16,23,95,87,,
2016-05-31,20,11,96,87,,
2016-06-01,17,11,92,80,,
2016-06-02,15,16,106,90,,
2016-06-03,9,18,97,83,,
2016-06-04,11,16,106,94,,
2016-06-05,11,24,80,73,,
2016-06-06,8,25,101,84,,
2016-06-07,12,14,116,98,,
2016-06-08,15,16,134,117,,
2016-06-09,21,23,133,100,,
2016-06-10,7,13,93,85,,
2016-06-11,13,16,117,108,,
2016-06-12,13,17,114,104,,
2016-06-13,9,15,89,77,,
2016-06-14,16,4,111,105,,
2016-06-15,15,8,98,80,,
2016-06-16,16,11,94,83,,
2016-06-17,16,32,88,81,,
2016-06-18,15,15,86,82,,
2016-06-19,11,11,107,97,,
2016-06-20,11,9,74,79,,
2016-06-21,17,11,106,91,,
2016-06-22,14,6,117,108,,
2016-06-23,13,16,152,142,,
2016-06-24,12,29,141,124,,
2016-06-25,,44,127,117,,
2016-06-26,14,41,56,,,
2016-06-27,8,23,117,,,
2016-06-28,18,11,110,101,,
2016-06-29,12,7,117,109,,
2016-06-30,17,9,131,118,,
2016-07-01,26,17,156,142,,
2016-07-02,12,21,145,136,,
2016-07-03,12,24,131,121,,
2016-07-04,13,26,102,90,,
2016-07-05,12,4,122,98,,
2016-07-06,12,15,147,136,,
2016-07-07,10,15,144,134,,
2016-07-08,11,16,113,108,,
2016-07-09,15,18,121,118,,
2016-07-10,12,40,138,126,,
2016-07-11,11,27,136,129,,
2016-07-12,12,24,151,134,,
2016-07-13,,,112,108,,
2016-07-14,17,,119,106,,
2016-07-15,14,6,111,105,,
2016-07-16,22,7,94,92,,
2016-07-17,18,8,119,106,,
2016-07-18,12,11,146,135,,
2016-07-19,16,18,167,157,,
2016-07-20,13,16,170,159,,
2016-07-21,20,16,140,126,,
2016-07-22,21,16,127,109,,
2016-07-23,18,21,131,119,,
2016-07-24,11,33,120,98,,
2016-07-25,14,23,107,101,,
2016-07-26,15,21,145,126,,
2016-07-27,13,22,131,125,,
2016-07-28,10,18,151,131,,
2016-07-29,15,12,127,112,,
2016-07-30,17,14,155,141,,
2016-07-31,24,14,155,139,,
2016-08-01,13,12,118,102,,
