,NO2,PM10,O3_max,O3_8h,SO2,CO
2014-06-30,20.0,13.0,115,107,5,0.4
2014-07-01,35.0,8.0,105,92,4,0.2
2014-07-02,37.0,11.0,94,90,< 3,0.4
2014-07-03,35.0,14.0,106,94,3,0.4
2014-07-04,80.0,17.0,111,107,< 3,0.3
2014-07-05,60.0,20.0,129,118,< 3,0.5
2014-07-06,55.0,23.0,164,145,< 3,0.5
2014-07-07,23.0,23.0,128,125,3,0.3
2014-07-08,55.0,23.0,130,108,< 3,0.4
2014-07-09,38.0,14.0,93,85,< 3,0.3
2014-07-10,28.0,8.0,95,82,3,0.3
2014-07-11,37.0,6.0,85,77,< 3,0.3
2014-07-12,55.0,12.0,115,99,< 3,0.4
2014-07-13,42.0,11.0,108,101,< 3,0.3
2014-07-14,25.0,10.0,113,107,< 3,0.4
2014-07-15,47.0,12.0,99,81,< 3,0.4
2014-07-16,57.0,14.0,117,106,< 3,0.4
2014-07-17,66.0,16.0,131,119,< 3,0.5
2014-07-18,76.0,15.0,146,132,< 3,0.6
2014-07-19,49.0,16.0,146,130,< 3,0.4
2014-07-20,45.0,21.0,157,145,< 3,0.5
2014-07-21,50.0,31.0,106,82,< 3,0.6
2014-07-22,64.0,19.0,86,73,3,0.5
2014-07-23,38.0,14.0,117,106,3,0.3
2014-07-24,42.0,16.0,113,106,< 3,0.4
2014-07-25,52.0,20.0,54,62,,0.5
2014-07-26,36.0,17.0,114,105,< 3,0.3
2014-07-27,40.0,13.0,98,81,< 3,0.4
2014-07-28,32.0,12.0,112,101,< 3,0.4
2014-07-29,69.0,16.0,117,111,< 3,0.5
2014-07-30,42.0,15.0,88,80,< 3,0.4
2014-07-31,31.0,11.0,88,81,< 3,0.4
2014-08-01,48.0,16.0,69,63,< 3,0.5
2014-08-02,53.0,19.0,106,97,< 3,0.7
2014-08-03,47.0,14.0,106,97,< 3,0.5
2014-08-04,34.0,20.0,102,87,< 3,0.6
2014-08-05,32.0,18.0,116,104,< 3,0.6
2014-08-06,68.0,18.0,106,87,< 3,0.7
2014-08-07,51.0,16.0,126,116,< 3,0.9
2014-08-08,49.0,18.0,129,116,< 3,0.5
2014-08-09,46.0,,135,121,< 3,0.4
2014-08-10,,,108,,,
2014-08-11,,,,,,
2014-08-12,,,87,,,
2014-08-13,20.0,19.0,104,92,6,0.3
2014-08-14,24.0,17.0,73,68,3,0.3
2014-08-15,24.0,12.0,93,78,< 3,0.3
2014-08-16,31.0,9.0,81,73,< 3,0.3
2014-08-17,39.0,9.0,65,52,< 3,0.4
2014-08-18,28.0,,98,91,< 3,0.4
2014-08-19,50.0,14.0,118,108,< 3,0.3
2014-08-20,34.0,17.0,71,61,< 3,0.3
2014-08-21,28.0,14.0,91,78,3,0.4
2014-08-22,33.0,10.0,96,80,< 3,0.4
2014-08-23,46.0,13.0,101,93,< 3,0.4
2014-08-24,40.0,12.0,76,66,< 3,0.4
2014-08-25,54.0,15.0,94,84,< 3,0.4
2014-08-26,39.0,13.0,91,83,3,0.4
2014-08-27,45.0,21.0,73,60,3,0.5
2014-08-28,48.0,21.0,106,82,< 3,0.5
2014-08-29,71.0,17.0,97,85,< 3,0.5
2014-08-30,72.0,22.0,114,102,< 3,0.6
2014-08-31,62.0,24.0,125,110,3,0.7
2014-09-01,21.0,18.0,118,106,4,0.5
2014-09-02,58.0,9.0,65,77,< 3,0.4
2014-09-03,,9.0,66,55,4,0.5
2014-09-04,57.0,12.0,80,61,< 3,0.5
2014-09-05,49.0,23.0,68,46,< 3,0.6
2014-09-06,78.0,29.0,89,74,< 3,0.5
2014-09-07,40.0,21.0,113,99,3,0.5
2014-09-08,62.0,20.0,99,90,3,0.5
2014-09-09,56.0,30.0,119,92,4,0.6
2014-09-10,63.0,31.0,119,95,6,0.5
2014-09-11,64.0,11.0,96,87,6,0.3
2014-09-12,57.0,9.0,85,72,3,0.4
2014-09-13,70.0,13.0,64,42,< 3,0.5
2014-09-14,,,104,87,,0.6
2014-09-15,,,,,,
2014-09-16,63.0,18.0,105,89,6,0.5
2014-09-17,64.0,18.0,94,86,4,0.6
2014-09-18,77.0,21.0,97,84,4,0.6
2014-09-19,60.0,26.0,79,73,4,0.6
2014-09-20,57.0,33.0,57,47,6,0.5
2014-09-21,42.0,36.0,55,48,< 3,0.5
2014-09-22,36.0,42.0,81,65,< 3,0.5
2014-09-23,44.0,23.0,82,74,5,0.4
2014-09-24,56.0,20.0,88,76,6,0.5
2014-09-25,53.0,22.0,85,73,6,0.5
2014-09-26,74.0,29.0,64,49,4,0.7
2014-09-27,52.0,22.0,99,79,< 3,0.4
2014-09-28,52.0,44.0,112,95,4,0.3
2014-09-29,57.0,38.0,116,97,< 3,0.5
2014-09-30,79.0,27.0,91,75,< 3,0.6
2014-10-01,68.0,32.0,98,76,7,0.8
2014-10-02,71.0,35.0,45,32,< 3,0.6
2014-10-03,94.0,19.0,70,55,< 3,0.5
2014-10-04,102.0,21.0,83,67,3,0.7
2014-10-05,91.0,23.0,82,73,4,0.7
2014-10-06,69.0,28.0,86,75,3,0.7
2014-10-07,81.0,37.0,68,56,5,0.9
2014-10-08,71.0,44.0,68,50,3,0.9
2014-10-09,87.0,34.0,63,51,3,0.5
2014-10-10,69.0,40.0,75,53,< 3,0.6
2014-10-11,52.0,44.0,73,57,3,0.6
2014-10-12,37.0,31.0,77,69,4,0.4
2014-10-13,46.0,28.0,80,65,3,0.4
2014-10-14,,,63,47,,0.4
2014-10-15,,,39,,,
2014-10-16,50.0,24.0,51,34,,0.5
2014-10-17,68.0,,21,12,5,0.7
2014-10-18,70.0,,65,44,< 3,0.7
2014-10-19,49.0,,52,42,< 3,0.8
2014-10-20,59.0,38.0,69,50,< 3,0.9
2014-10-21,48.0,46.0,33,24,< 3,0.6
2014-10-22,68.0,67.0,48,35,3,0.5
2014-10-23,75.0,16.0,60,55,4,0.5
2014-10-24,74.0,22.0,47,48,< 3,0.6
2014-10-25,121.0,22.0,51,36,< 3,0.6
2014-10-26,77.0,19.0,55,42,< 3,0.6
2014-10-27,73.0,20.0,66,58,< 3,0.5
2014-10-28,90.0,22.0,63,54,3,0.5
2014-10-29,110.0,36.0,59,48,3,1.8
2014-10-30,132.0,51.0,58,41,< 3,1.9
2014-10-31,132.0,66.0,64,41,4,2.2
2014-11-01,133.0,58.0,54,34,3,2.2
2014-11-02,93.0,68.0,44,34,< 3,2.4
2014-11-03,92.0,86.0,50,28,4,2.2
2014-11-04,107.0,101.0,38,20,4,2.3
2014-11-05,77.0,75.0,31,17,3,1.4
2014-11-06,72.0,28.0,56,47,< 3,0.8
2014-11-07,62.0,25.0,47,49,< 3,0.6
2014-11-08,58.0,26.0,22,19,< 3,0.6
2014-11-09,50.0,20.0,24,8,< 3,0.6
2014-11-10,50.0,22.0,44,40,< 3,0.5
2014-11-11,74.0,32.0,17,12,< 3,0.7
2014-11-12,75.0,39.0,39,24,< 3,0.6
2014-11-13,53.0,20.0,47,36,3,0.6
2014-11-14,82.0,21.0,45,40,< 3,1.4
2014-11-15,81.0,38.0,34,22,3,1.7
2014-11-16,76.0,39.0,64,51,4,1.9
2014-11-17,61.0,19.0,63,56,3,1.1
2014-11-18,66.0,15.0,58,29,< 3,1
2014-11-19,61.0,19.0,57,51,< 3,0.6
2014-11-20,85.0,40.0,29,19,< 3,2.1
2014-11-21,72.0,56.0,16,10,< 3,2.2
2014-11-22,105.0,62.0,20,10,3,2.1
2014-11-23,86.0,56.0,32,18,< 3,2.2
2014-11-24,69.0,79.0,28,15,< 3,2.3
2014-11-25,70.0,87.0,11,6,6,2.3
2014-11-26,82.0,71.0,17,8,9,2.5
2014-11-27,61.0,42.0,25,20,10,0.8
2014-11-28,51.0,41.0,18,12,8,0.8
2014-11-29,47.0,40.0,7,4,< 3,0.8
2014-11-30,53.0,39.0,12,7,4,1.4
2014-12-01,36.0,42.0,10,7,< 3,1.4
2014-12-02,46.0,25.0,23,14,3,0.7
2014-12-03,37.0,18.0,15,11,< 3,0.7
2014-12-04,35.0,16.0,21,10,,0.6
2014-12-05,47.0,14.0,30,26,,
2014-12-06,53.0,20.0,16,11,< 3,0.8
2014-12-07,40.0,16.0,24,18,< 3,0.8
2014-12-08,49.0,20.0,25,18,< 3,1.4
2014-12-09,61.0,41.0,23,13,6,1.5
2014-12-10,95.0,27.0,36,25,< 3,2
2014-12-11,95.0,45.0,32,15,3,2.1
2014-12-12,105.0,56.0,35,16,3,2.8
2014-12-13,122.0,76.0,15,9,4,3.1
2014-12-14,78.0,57.0,19,10,3,2
2014-12-15,53.0,62.0,20,10,< 3,1
2014-12-16,84.0,85.0,6,4,3,2
2014-12-17,67.0,44.0,28,19,3,1.4
2014-12-18,84.0,34.0,40,17,4,1.4
2014-12-19,53.0,44.0,16,8,< 3,1.6
2014-12-20,66.0,48.0,17,10,< 3,0.9
2014-12-21,63.0,65.0,18,9,3,2
2014-12-22,40.0,49.0,16,13,< 3,2.1
2014-12-23,49.0,52.0,23,19,< 3,0.7
2014-12-24,77.0,56.0,10,6,,1
2014-12-25,50.0,69.0,5,5,11,1
2014-12-26,47.0,72.0,15,9,< 3,1.4
2014-12-27,48.0,49.0,13,7,< 3,1.4
2014-12-28,43.0,29.0,45,34,5,0.7
2014-12-29,55.0,32.0,43,38,5,0.8
2014-12-30,89.0,45.0,43,23,3,1
2014-12-31,86.0,47.0,29,11,< 3,1.3
2015-01-01,64.0,40.0,37,29,< 3,1.3
2015-01-02,71.0,64.0,29,22,4,1.2
2015-01-03,87.0,,13,7,6,1.9
2015-01-04,100.0,,26,13,5,2.6
2015-01-05,58.0,,67,44,3,2.8
2015-01-06,100.0,,71,51,5,2
2015-01-07,90.0,81.0,50,37,4,2.2
2015-01-08,101.0,69.0,37,21,4,1.6
2015-01-09,109.0,84.0,10,5,4,1.6
2015-01-10,78.0,106.0,11,6,3,1.8
2015-01-11,89.0,115.0,14,8,3,2.5
2015-01-12,62.0,92.0,52,28,3,2.8
2015-01-13,125.0,41.0,58,46,3,1.7
2015-01-14,109.0,64.0,35,18,5,1.9
2015-01-15,101.0,97.0,7,6,4,2.3
2015-01-16,93.0,96.0,12,6,< 3,2
2015-01-17,,,11,,,
2015-01-18,,,,,,
2015-01-19,,,,,,
2015-01-20,,,6,,,
2015-01-21,68.0,53.0,4,4,< 3,1.9
2015-01-22,71.0,45.0,4,4,< 3,1
2015-01-23,67.0,24.0,22,14,< 3,1.1
2015-01-24,100.0,38.0,17,8,4,1.7
2015-01-25,75.0,47.0,24,15,< 3,1.8
2015-01-26,63.0,35.0,45,35,< 3,0.9
2015-01-27,113.0,41.0,67,44,5,1.3
2015-01-28,97.0,59.0,26,16,< 3,1.7
2015-01-29,129.0,67.0,52,30,4,1.9
2015-01-30,76.0,68.0,11,8,4,1.8
2015-01-31,75.0,25.0,51,28,4,0.9
2015-02-01,83.0,35.0,60,47,< 3,0.9
2015-02-02,89.0,43.0,66,37,< 3,1.6
2015-02-03,103.0,69.0,36,21,4,1.8
2015-02-04,77.0,49.0,45,26,3,1.6
2015-02-05,66.0,25.0,57,42,< 3,0.6
2015-02-06,29.0,9.0,73,64,< 3,0.6
2015-02-07,35.0,11.0,83,79,< 3,0.5
2015-02-08,102.0,38.0,70,66,< 3,1.8
2015-02-09,94.0,72.0,54,36,3,2.4
2015-02-10,139.0,37.0,75,63,< 3,1.3
2015-02-11,121.0,68.0,57,40,< 3,1.5
2015-02-12,123.0,100.0,35,22,7,1.9
2015-02-13,102.0,68.0,30,22,3,2
2015-02-14,77.0,49.0,27,20,< 3,1.4
2015-02-15,58.0,60.0,59,47,3,0.9
2015-02-16,43.0,30.0,88,74,3,0.7
2015-02-17,125.0,35.0,89,79,8,1.3
2015-02-18,93.0,40.0,87,76,7,1.2
2015-02-19,127.0,47.0,87,70,4,1.6
2015-02-20,130.0,87.0,76,52,4,1.9
2015-02-21,102.0,,62,34,4,1.5
2015-02-22,67.0,89.0,74,56,3,1.1
2015-02-23,76.0,22.0,88,82,3,0.9
2015-02-24,96.0,34.0,60,46,< 3,1.1
2015-02-25,65.0,33.0,46,35,< 3,0.9
2015-02-26,79.0,14.0,73,62,< 3,0.7
2015-02-27,96.0,33.0,59,48,8,0.9
2015-02-28,85.0,35.0,72,61,3,0.9
2015-03-01,97.0,47.0,86,74,4,1.4
2015-03-02,70.0,65.0,82,60,< 3,1.6
2015-03-03,76.0,72.0,46,35,3,0.8
2015-03-04,111.0,48.0,86,64,6,1
2015-03-05,78.0,32.0,71,52,4,1.2
2015-03-06,59.0,13.0,72,67,< 3,0.4
2015-03-07,105.0,24.0,74,69,< 3,1
2015-03-08,95.0,37.0,80,70,6,1.2
2015-03-09,78.0,32.0,98,90,4,0.8
2015-03-10,108.0,38.0,87,83,3,1.1
2015-03-11,93.0,61.0,88,71,7,1.5
2015-03-12,104.0,71.0,100,74,9,1
2015-03-13,86.0,37.0,86,76,4,0.8
2015-03-14,91.0,49.0,91,71,6,0.8
2015-03-15,82.0,60.0,100,81,4,1.2
2015-03-16,84.0,45.0,93,85,4,0.9
2015-03-17,50.0,37.0,95,81,5,0.6
2015-03-18,88.0,39.0,91,89,10,0.6
2015-03-19,104.0,50.0,101,86,5,1
2015-03-20,93.0,62.0,109,83,6,1.2
2015-03-21,88.0,48.0,97,83,5,0.8
2015-03-22,83.0,46.0,97,82,4,0.9
2015-03-23,88.0,39.0,97,87,3,0.6
2015-03-24,128.0,54.0,96,88,4,1
2015-03-25,84.0,54.0,109,96,5,1.3
2015-03-26,48.0,23.0,79,72,3,0.4
2015-03-27,75.0,19.0,76,73,< 3,0.5
2015-03-28,84.0,19.0,71,63,< 3,0.9
2015-03-29,85.0,26.0,95,85,6,1.1
2015-03-30,62.0,27.0,97,86,6,0.7
2015-03-31,83.0,37.0,92,80,4,0.6
2015-04-01,73.0,44.0,101,85,4,0.6
2015-04-02,65.0,18.0,99,92,< 3,0.4
2015-04-03,74.0,18.0,96,86,3,0.4
2015-04-04,67.0,18.0,92,88,3,0.4
2015-04-05,37.0,14.0,90,80,4,0.5
2015-04-06,20.0,13.0,94,90,< 3,0.3
2015-04-07,43.0,11.0,94,89,< 3,0.3
2015-04-08,76.0,15.0,92,87,< 3,0.5
2015-04-09,100.0,43.0,74,62,4,0.8
2015-04-10,89.0,39.0,107,95,4,0.8
2015-04-11,91.0,48.0,119,109,6,0.8
2015-04-12,62.0,41.0,119,103,5,0.6
2015-04-13,82.0,42.0,131,112,6,0.5
2015-04-14,111.0,41.0,139,125,4,0.6
2015-04-15,77.0,38.0,116,90,5,0.5
2015-04-16,67.0,33.0,122,109,8,0.5
2015-04-17,70.0,40.0,111,89,7,0.5
2015-04-18,77.0,27.0,97,76,< 3,0.5
2015-04-19,51.0,26.0,86,68,3,0.6
2015-04-20,64.0,16.0,97,91,3,0.4
2015-04-21,80.0,25.0,103,96,3,0.6
2015-04-22,115.0,39.0,131,119,3,0.7
2015-04-23,84.0,47.0,133,112,6,0.7
2015-04-24,73.0,29.0,113,102,3,0.4
2015-04-25,58.0,22.0,116,108,4,0.4
2015-04-26,56.0,32.0,112,104,5,0.4
2015-04-27,35.0,34.0,107,100,3,0.4
2015-04-28,57.0,29.0,64,66,< 3,0.4
2015-04-29,43.0,12.0,87,70,4,0.3
2015-04-30,80.0,13.0,80,66,3,0.5
2015-05-01,71.0,18.0,91,78,< 3,0.6
2015-05-02,32.0,26.0,67,57,3,0.4
2015-05-03,30.0,21.0,91,82,3,0.4
2015-05-04,38.0,23.0,91,86,< 3,0.4
2015-05-05,48.0,37.0,80,67,< 3,0.4
2015-05-06,60.0,33.0,95,85,7,0.4
2015-05-07,66.0,31.0,97,83,6,0.4
2015-05-08,57.0,25.0,115,103,4,0.4
2015-05-09,60.0,21.0,124,113,3,0.6
2015-05-10,60.0,15.0,132,117,3,0.6
2015-05-11,29.0,,123,118,< 3,0.3
2015-05-12,52.0,,110,105,5,0.4
2015-05-13,66.0,20.0,124,113,4,0.4
2015-05-14,60.0,24.0,111,103,8,0.3
2015-05-15,32.0,26.0,140,126,4,0.3
2015-05-16,35.0,16.0,97,109,< 3,0.4
2015-05-17,55.0,21.0,97,92,3,0.5
2015-05-18,57.0,21.0,110,104,< 3,0.6
2015-05-19,43.0,26.0,134,125,3,0.4
2015-05-20,,27.0,111,,,
2015-05-21,46.0,26.0,74,81,3,0.5
2015-05-22,,,79,70,,0.3
2015-05-23,,,48,,,
2015-05-24,40.0,9.0,65,59,5,0.4
2015-05-25,52.0,8.0,106,99,< 3,0.4
2015-05-26,51.0,14.0,132,115,< 3,0.4
2015-05-27,68.0,13.0,101,94,3,0.4
2015-05-28,58.0,10.0,100,92,< 3,0.4
2015-05-29,37.0,14.0,116,104,< 3,0.3
2015-05-30,75.0,18.0,123,115,< 3,0.4
2015-05-31,71.0,23.0,139,128,5,0.5
2015-06-01,51.0,17.0,135,126,3,0.3
2015-06-02,57.0,25.0,133,124,6,0.4
2015-06-03,27.0,25.0,123,118,< 3,0.4
2015-06-04,78.0,30.0,164,153,3,0.6
2015-06-05,78.0,30.0,149,136,3,0.7
2015-06-06,60.0,33.0,142,127,,0.5
2015-06-07,62.0,36.0,144,126,4,0.5
2015-06-08,45.0,32.0,137,117,4,0.5
2015-06-09,61.0,35.0,153,132,8,0.5
2015-06-10,55.0,36.0,143,127,4,0.6
2015-06-11,42.0,31.0,146,135,< 3,0.4
2015-06-12,53.0,37.0,154,141,6,0.4
2015-06-13,64.0,35.0,117,104,3,0.5
2015-06-14,34.0,24.0,117,108,3,0.3
2015-06-15,30.0,24.0,84,75,< 3,0.4
2015-06-16,31.0,16.0,106,94,< 3,0.4
2015-06-17,52.0,14.0,102,82,< 3,0.3
2015-06-18,39.0,14.0,99,93,< 3,0.3
2015-06-19,40.0,20.0,115,106,< 3,0.3
2015-06-20,73.0,,124,112,4,0.4
2015-06-21,47.0,11.0,90,83,4,0.4
2015-06-22,44.0,11.0,99,94,6,0.4
2015-06-23,58.0,15.0,103,97,6,0.3
2015-06-24,38.0,16.0,98,77,3,0.4
2015-06-25,52.0,8.0,92,87,< 3,0.3
2015-06-26,48.0,13.0,114,109,3,0.3
2015-06-27,50.0,18.0,136,128,< 3,0.4
2015-06-28,45.0,19.0,126,118,< 3,0.4
2015-06-29,26.0,14.0,133,129,< 3,0.3
2015-06-30,42.0,17.0,110,101,< 3,0.2
2015-07-01,50.0,21.0,146,139,3,0.4
2015-07-02,,25.0,89,,,
2015-07-03,60.0,24.0,140,128,4,
2015-07-04,60.0,14.0,192,146,4,0.4
2015-07-05,47.0,25.0,171,146,,0.4
2015-07-06,35.0,29.0,131,122,,0.5
2015-07-07,69.0,31.0,117,109,,0.4
2015-07-08,51.0,33.0,154,134,4,0.4
2015-07-09,36.0,26.0,112,100,5,0.4
2015-07-10,38.0,15.0,102,96,3,0.3
2015-07-11,37.0,14.0,110,105,3,0.3
2015-07-12,44.0,19.0,145,136,< 3,0.4
2015-07-13,43.0,23.0,161,154,4,0.4
2015-07-14,69.0,26.0,167,146,5,0.4
2015-07-15,40.0,25.0,175,146,< 3,0.4
2015-07-16,68.0,30.0,168,151,7,0.4
2015-07-17,49.0,27.0,134,124,4,0.4
2015-07-18,55.0,30.0,162,136,4,0.5
2015-07-19,42.0,34.0,166,151,< 3,0.5
2015-07-20,24.0,33.0,140,127,4,0.5
2015-07-21,40.0,35.0,170,151,3,0.5
2015-07-22,57.0,35.0,206,174,< 3,0.5
2015-07-23,58.0,39.0,219,191,3,0.5
2015-07-24,150.0,41.0,179,157,3,0.5
2015-07-25,39.0,23.0,174,160,< 3,0.5
2015-07-26,55.0,21.0,148,129,3,0.4
2015-07-27,32.0,13.0,104,95,< 3,0.3
2015-07-28,31.0,16.0,125,111,< 3,0.3
2015-07-29,29.0,20.0,123,114,< 3,0.3
2015-07-30,33.0,23.0,137,125,3,0.4
2015-07-31,24.0,17.0,81,78,,
2015-08-01,43.0,13.0,104,101,< 3,0.3
2015-08-02,40.0,18.0,128,113,< 3,0.4
2015-08-03,36.0,18.0,115,111,< 3,0.4
2015-08-04,68.0,19.0,139,124,< 3,0.4
2015-08-05,60.0,26.0,145,136,< 3,0.5
2015-08-06,75.0,35.0,134,124,< 3,0.5
2015-08-07,123.0,44.0,151,140,4,0.9
2015-08-08,104.0,49.0,163,144,4,0.9
2015-08-09,47.0,37.0,153,130,4,0.7
2015-08-10,68.0,35.0,169,149,7,0.5
2015-08-11,57.0,40.0,149,138,8,0.6
2015-08-12,88.0,45.0,143,133,3,0.7
2015-08-13,92.0,38.0,177,151,4,0.8
2015-08-14,56.0,36.0,167,151,3,0.5
2015-08-15,62.0,39.0,159,150,5,0.7
2015-08-16,15.0,25.0,130,123,< 3,0.4
2015-08-17,18.0,13.0,84,79,< 3,0.4
2015-08-18,37.0,10.0,103,89,< 3,0.4
2015-08-19,29.0,12.0,112,99,< 3,0.4
2015-08-20,39.0,10.0,93,87,< 3,0.4
2015-08-21,34.0,10.0,112,101,< 3,0.4
2015-08-22,29.0,14.0,94,84,< 3,0.3
2015-08-23,53.0,18.0,109,104,3,0.4
2015-08-24,63.0,22.0,109,100,5,0.6
2015-08-25,41.0,17.0,83,71,3,0.4
2015-08-26,29.0,,97,83,4,0.6
2015-08-27,56.0,14.0,105,93,< 3,0.6
2015-08-28,43.0,22.0,138,121,< 3,0.5
2015-08-29,60.0,24.0,150,115,< 3,0.5
2015-08-30,64.0,28.0,159,138,3,0.5
2015-08-31,51.0,22.0,137,132,< 3,0.5
2015-09-01,56.0,30.0,136,118,< 3,0.5
2015-09-02,68.0,36.0,139,117,3,0.5
2015-09-03,47.0,34.0,109,96,3,0.5
2015-09-04,72.0,25.0,119,106,< 3,0.4
2015-09-05,49.0,18.0,121,107,< 3,0.3
2015-09-06,28.0,13.0,106,87,< 3,0.3
2015-09-07,59.0,9.0,107,96,< 3,0.4
2015-09-08,71.0,12.0,85,77,3,0.4
2015-09-09,68.0,14.0,93,82,< 3,0.4
2015-09-10,66.0,18.0,89,82,3,0.5
2015-09-11,43.0,19.0,101,93,3,0.3
2015-09-12,66.0,26.0,107,90,< 3,0.4
2015-09-13,69.0,30.0,116,106,4,0.5
2015-09-14,39.0,26.0,103,94,4,0.4
2015-09-15,59.0,16.0,88,78,4,0.4
2015-09-16,98.0,25.0,104,86,3,0.6
2015-09-17,80.0,32.0,84,75,3,0.7
2015-09-18,56.0,30.0,78,55,3,0.5
2015-09-19,92.0,30.0,100,81,< 3,0.5
2015-09-20,92.0,26.0,87,69,8,0.6
2015-09-21,41.0,17.0,88,81,3,0.6
2015-09-22,65.0,14.0,96,88,4,0.3
2015-09-23,72.0,19.0,91,82,3,0.3
2015-09-24,62.0,16.0,64,54,4,0.4
2015-09-25,66.0,11.0,49,53,< 3,0.4
2015-09-26,56.0,20.0,49,36,3,0.5
2015-09-27,59.0,25.0,71,54,4,0.5
2015-09-28,41.0,18.0,77,64,< 3,0.4
2015-09-29,40.0,16.0,80,73,< 3,0.3
2015-09-30,53.0,17.0,73,67,3,0.3
2015-10-01,50.0,15.0,73,66,< 3,0.3
2015-10-02,37.0,16.0,64,58,3,0.3
2015-10-03,58.0,20.0,56,52,4,0.5
2015-10-04,64.0,24.0,68,49,< 3,0.6
2015-10-05,65.0,21.0,79,66,< 3,0.6
2015-10-06,70.0,18.0,82,58,< 3,0.5
2015-10-07,68.0,27.0,43,32,< 3,0.5
2015-10-08,71.0,29.0,55,34,< 3,0.5
2015-10-09,54.0,10.0,80,60,< 3,0.5
2015-10-10,85.0,15.0,52,38,< 3,0.5
2015-10-11,50.0,14.0,62,50,< 3,0.5
2015-10-12,59.0,12.0,70,55,< 3,0.4
2015-10-13,73.0,15.0,68,60,< 3,0.5
2015-10-14,40.0,11.0,41,37,< 3,0.4
2015-10-15,45.0,10.0,29,27,< 3,0.4
2015-10-16,72.0,14.0,63,43,< 3,0.5
2015-10-17,86.0,16.0,73,66,< 3,0.8
2015-10-18,63.0,19.0,72,57,< 3,0.8
2015-10-19,61.0,28.0,66,53,3,0.7
2015-10-20,63.0,22.0,68,54,< 3,0.5
2015-10-21,85.0,23.0,62,45,< 3,1.2
2015-10-22,106.0,25.0,67,52,< 3,1.3
2015-10-23,107.0,27.0,63,51,< 3,1.2
2015-10-24,105.0,40.0,57,42,< 3,1.8
2015-10-25,92.0,49.0,57,40,< 3,1.9
2015-10-26,68.0,74.0,52,33,7,1.9
2015-10-27,99.0,50.0,68,43,5,1.7
2015-10-28,89.0,52.0,55,37,3,2
2015-10-29,81.0,48.0,51,23,< 3,1.4
2015-10-30,,24.0,56,43,3,0.9
2015-10-31,90.0,26.0,40,,< 3,0.9
2015-11-01,79.0,28.0,84,65,4,0.6
2015-11-02,92.0,32.0,78,64,6,1.1
2015-11-03,136.0,57.0,53,38,7,1.9
2015-11-04,107.0,72.0,37,21,5,2
2015-11-05,91.0,90.0,9,7,5,2.3
2015-11-06,125.0,106.0,38,19,3,2.9
2015-11-07,108.0,106.0,25,,4,3.1
2015-11-08,99.0,85.0,48,26,3,2.3
2015-11-09,88.0,,54,31,3,2.2
2015-11-10,93.0,,10,6,3,2.5
2015-11-11,79.0,71.0,6,4,< 3,1.2
2015-11-12,103.0,64.0,4,4,3,1.4
2015-11-13,80.0,44.0,9,6,3,1.3
2015-11-14,65.0,34.0,10,6,< 3,0.8
2015-11-15,86.0,53.0,56,31,4,1.6
2015-11-16,60.0,66.0,47,31,< 3,1.5
2015-11-17,60.0,71.0,38,31,3,0.8
2015-11-18,60.0,67.0,24,15,< 3,0.7
2015-11-19,71.0,51.0,22,12,< 3,0.9
2015-11-20,53.0,57.0,10,6,< 3,0.9
2015-11-21,64.0,61.0,14,10,4,0.9
2015-11-22,44.0,28.0,53,46,5,0.8
2015-11-23,84.0,23.0,64,42,< 3,1.3
2015-11-24,75.0,26.0,38,27,< 3,1.5
2015-11-25,126.0,31.0,51,37,5,1.8
2015-11-26,86.0,44.0,15,9,3,1.8
2015-11-27,90.0,39.0,29,15,< 3,1
2015-11-28,106.0,40.0,41,23,3,1.1
2015-11-30,74.0,78.0,19,10,< 3,2
2015-12-01,130.0,93.0,8,5,4,2.7
2015-12-02,106.0,94.0,5,4,4,2.7
2015-12-03,122.0,111.0,8,5,6,2.7
2015-12-04,71.0,85.0,15,6,4,2.8
2015-12-05,75.0,75.0,5,< 4,< 3,1.7
2015-12-06,55.0,66.0,27,14,3,1.4
2015-12-07,53.0,52.0,7,6,< 3,1.2
2015-12-08,52.0,77.0,6,4,< 3,0.9
2015-12-09,47.0,52.0,7,5,3,1.2
2015-12-10,66.0,66.0,4,< 4,3,1.5
2015-12-11,92.0,58.0,7,4,4,2.1
2015-12-12,72.0,48.0,4,< 4,< 3,2.1
2015-12-13,94.0,68.0,5,< 4,4,2.5
2015-12-14,84.0,90.0,6,4,3,2.6
2015-12-15,123.0,84.0,5,4,4,3.1
2015-12-16,116.0,102.0,4,< 4,6,3.3
2015-12-17,114.0,106.0,7,4,3,2.7
2015-12-18,111.0,103.0,6,4,4,2.8
2015-12-19,120.0,123.0,4,< 4,5,3.2
2015-12-20,93.0,123.0,4,< 4,3,3.3
2015-12-21,60.0,85.0,8,,11,
2015-12-22,61.0,93.0,< 4,< 4,< 3,1.6
2015-12-23,81.0,78.0,< 4,< 4,< 3,1.8
2015-12-24,74.0,53.0,4,< 4,< 3,1.2
2015-12-25,54.0,57.0,9,5,3,1.4
2015-12-26,48.0,56.0,10,6,< 3,1.4
2015-12-27,46.0,38.0,7,5,< 3,0.7
2015-12-28,54.0,34.0,5,< 4,< 3,0.9
2015-12-29,63.0,35.0,4,< 4,< 3,1
2015-12-30,63.0,38.0,5,4,< 3,1.3
2015-12-31,74.0,37.0,35,22,< 3,1.3
2016-01-01,79.0,43.0,20,13,3,1.3
