,NO2,PM10,O3_max,O3_8h,SO2,CO
2018-11-02,48.0,33,,,< 3,0.4
2018-11-03,57.0,,,,< 3,0.4
2018-11-04,60.0,20,,,4,0.5
2018-11-05,54.0,37,,,3,0.5
2018-11-06,52.0,30,,,< 3,0.3
2018-11-07,75.0,,,,< 3,0.4
2018-11-08,75.0,28,,,4,0.6
2018-11-09,84.0,41,,,10,0.7
2018-11-10,56.0,32,,,< 3,0.7
2018-11-11,67.0,29,,,< 3,0.4
2018-11-12,58.0,42,,,3,0.5
2018-11-13,63.0,45,,,5,0.8
2018-11-14,65.0,46,,,9,1.0
2018-11-15,89.0,42,,,10,1.3
2018-11-16,81.0,34,,,9,1.1
2018-11-17,85.0,23,,,5,0.8
2018-11-18,71.0,14,,,3,0.4
2018-11-19,69.0,25,,,3,0.5
2018-11-20,65.0,34,,,6,0.8
2018-11-21,61.0,19,,,5,0.5
2018-11-22,71.0,,,,6,0.8
2018-11-23,64.0,41,,,7,0.9
2018-11-24,66.0,49,,,9,1.1
2018-11-25,51.0,22,,,< 3,0.5
2018-11-26,50.0,23,,,< 3,0.5
2018-11-27,57.0,32,,,5,0.6
2018-11-28,59.0,20,,,7,1.0
2018-11-29,98.0,21,,,10,1.0
2018-11-30,106.0,30,,,11,0.9
2018-12-01,79.0,39,,,7,1.0
2018-12-02,71.0,61,,,6,1.0
2018-12-03,53.0,68,,,4,0.8
2018-12-04,71.0,74,,,8,1.0
2018-12-05,62.0,70,,,12,1.0
2018-12-06,77.0,64,,,17,1.2
2018-12-07,80.0,27,,,6,0.8
2018-12-08,64.0,72,,,11,0.9
2018-12-09,69.0,50,,,10,1.3
2018-12-10,56.0,41,,,4,1.3
2018-12-11,95.0,34,,,9,0.8
2018-12-12,98.0,25,,,14,0.6
2018-12-13,180.0,42,,,27,1.6
2018-12-14,70.0,37,,,6,1.7
2018-12-15,96.0,26,,,9,0.9
2018-12-16,104.0,64,,,14,1.3
2018-12-17,96.0,83,,,13,2.0
2018-12-18,69.0,57,,,7,1.0
2018-12-19,79.0,68,,,12,1.2
2018-12-20,87.0,74,,,14,1.3
2018-12-21,61.0,33,,,5,1.0
2018-12-22,49.0,45,,,3,0.7
2018-12-23,96.0,63,,,15,1.5
2018-12-24,50.0,68,,,9,1.8
2018-12-25,55.0,47,,,4,0.9
2018-12-26,40.0,32,,,4,1.0
2018-12-27,44.0,25,,,< 3,0.5
2018-12-28,44.0,34,,,< 3,0.5
2018-12-29,71.0,50,,,11,1.6
2018-12-30,103.0,95,,,17,2.1
2018-12-31,95.0,101,,,12,2.3
2019-01-01,82.0,114,,,13,2.3
2019-01-02,57.0,76,,,5,1.8
2019-01-03,85.0,23,,,6,0.6
2019-01-04,135.0,43,,,15,1.3
2019-01-05,88.0,65,,,10,1.4
2019-01-06,92.0,84,,,7,1.2
2019-01-07,137.0,120,,,,1.8
2019-01-08,71.0,108,,,6,2.0
2019-01-09,79.0,76,,,12,1.1
2019-01-10,52.0,61,,,6,1.2
2019-01-11,134.0,76,,,21,1.8
2019-01-12,136.0,91,,,25,2.1
2019-01-13,74.0,84,,,9,2.0
2019-01-14,103.0,87,,,14,1.7
2019-01-15,90.0,64,,,15,2.1
2019-01-16,115.0,39,,,18,1.5
2019-01-17,104.0,77,,,14,1.7
2019-01-18,71.0,89,,,9,1.7
2019-01-19,49.0,31,,,5,0.9
2019-01-20,78.0,25,,,4,1.0
2019-01-21,88.0,58,,,7,1.2
2019-01-22,86.0,45,,,6,
2019-01-23,84.0,33,,,5,0.7
2019-01-24,57.0,21,,,< 3,0.5
2019-01-25,115.0,32,,,12,1.1
2019-01-26,110.0,53,,,15,1.3
2019-01-27,100.0,92,,,8,1.5
2019-01-28,84.0,106,,,8,1.8
2019-01-29,70.0,35,,,4,0.6
2019-01-30,125.0,33,,,19,1.3
2019-01-31,74.0,47,,,5,1.4
2019-02-01,71.0,34,,,4,0.7
2019-02-02,67.0,47,,,4,0.7
2019-02-03,63.0,31,,,5,0.8
2019-02-04,56.0,21,,,< 3,0.7
2019-02-05,82.0,18,,,7,0.7
2019-02-06,84.0,36,,,9,0.9
2019-02-07,107.0,45,,,10,1.0
2019-02-08,100.0,66,,,16,1.1
2019-02-09,138.0,73,,,20,1.4
2019-02-10,96.0,83,,,11,1.9
2019-02-11,75.0,103,,,4,1.0
2019-02-12,69.0,34,,,4,0.5
2019-02-13,79.0,21,,,5,
2019-02-14,98.0,46,,,13,
2019-02-15,103.0,72,,,11,1.0
2019-02-16,107.0,73,,,11,1.3
2019-02-17,138.0,90,,,19,1.5
2019-02-18,105.0,124,,,10,1.7
2019-02-19,98.0,133,,,13,1.5
2019-02-20,88.0,119,,,6,1.2
2019-02-21,94.0,147,,,10,1.2
2019-02-22,110.0,135,,,15,1.5
2019-02-23,131.0,156,,,16,2.0
2019-02-24,124.0,43,,,7,1.3
2019-02-25,96.0,46,,,4,0.9
2019-02-26,103.0,91,,,14,1.2
2019-02-27,117.0,106,,,20,1.5
2019-02-28,81.0,89,,,12,1.9
2019-03-01,118.0,85,,,11,0.9
2019-03-02,104.0,59,,,11,1.0
2019-03-03,80.0,108,,,7,1.3
2019-03-04,76.0,119,,,3,0.9
2019-03-05,65.0,85,,,3,0.6
2019-03-06,84.0,,,,5,0.7
2019-03-07,77.0,59,,,3,0.5
2019-03-08,86.0,62,,,4,0.6
2019-03-09,112.0,31,,,10,0.7
2019-03-10,74.0,38,,,3,0.6
2019-03-11,55.0,49,,,3,0.5
2019-03-12,57.0,26,,,4,0.6
2019-03-13,67.0,< 4,,,5,0.2
2019-03-14,98.0,29,,,8,0.8
2019-03-15,73.0,46,,,5,0.9
2019-03-16,90.0,63,,,6,0.5
2019-03-17,92.0,77,,,4,0.7
2019-03-18,48.0,56,,,< 3,0.5
2019-03-19,68.0,16,,,< 3,0.3
2019-03-20,71.0,18,,,4,0.3
2019-03-21,79.0,15,,,3,0.3
2019-03-22,113.0,28,,,7,0.7
2019-03-23,145.0,39,,,11,0.9
2019-03-24,106.0,39,,,6,0.9
2019-03-25,87.0,41,,,3,0.8
2019-03-26,58.0,61,,,5,0.4
2019-03-27,97.0,< 4,,,7,0.5
2019-03-28,93.0,24,,,4,0.6
2019-03-29,84.0,20,,,3,0.5
2019-03-30,95.0,29,,,7,0.5
2019-03-31,101.0,38,,,4,0.5
2019-04-01,114.0,43,,,6,0.6
2019-04-02,98.0,35,,,5,0.8
2019-04-03,89.0,49,,,8,0.4
2019-04-04,64.0,43,,,3,0.3
2019-04-05,50.0,47,,,< 3,0.3
2019-04-06,47.0,11,,,< 3,0.3
2019-04-07,85.0,< 4,,,3,0.4
2019-04-08,110.0,28,,,5,0.5
2019-04-09,64.0,38,,,4,0.5
2019-04-10,68.0,39,,,7,0.4
2019-04-11,57.0,30,,,4,0.3
2019-04-12,60.0,22,,,< 3,0.3
2019-04-13,66.0,8,,,3,0.3
2019-04-14,81.0,33,,,3,0.4
2019-04-15,37.0,21,,,< 3,0.4
2019-04-16,109.0,16,,,4,0.4
2019-04-17,89.0,39,,,4,0.5
2019-04-18,127.0,42,,,5,0.5
2019-04-19,81.0,36,,,3,0.5
2019-04-20,112.0,18,,,5,0.4
2019-04-21,77.0,24,,,3,0.5
2019-04-22,57.0,30,,,4,0.3
2019-04-23,32.0,40,,,3,0.2
2019-04-24,54.0,49,,,< 3,0.3
2019-04-25,56.0,32,,,< 3,0.3
2019-04-26,33.0,59,,,< 3,0.3
2019-04-27,36.0,39,,,< 3,0.2
2019-04-28,51.0,17,,,< 3,0.2
2019-04-29,27.0,18,,,< 3,0.1
2019-04-30,42.0,< 4,,,< 3,0.2
2019-05-01,72.0,16,,,4,0.3
2019-05-02,55.0,21,,,< 3,0.4
2019-05-03,59.0,22,,,< 3,0.2
2019-05-04,45.0,19,,,< 3,0.2
2019-05-05,32.0,21,,,< 3,0.2
2019-05-06,45.0,12,,,< 3,0.2
2019-05-07,52.0,< 4,,,< 3,0.2
2019-05-08,58.0,16,,,< 3,0.2
2019-05-09,82.0,31,,,< 3,0.3
2019-05-10,68.0,17,,,< 3,0.3
2019-05-11,62.0,28,,,< 3,0.2
2019-05-12,46.0,21,,,4,0.2
2019-05-13,53.0,15,,,< 3,0.3
2019-05-14,75.0,5,,,3,0.3
2019-05-15,80.0,18,,,< 3,0.3
2019-05-16,74.0,18,,,< 3,0.4
2019-05-17,62.0,17,,,3,
2019-05-18,62.0,18,,,3,0.2
2019-05-19,47.0,31,,,< 3,0.2
2019-05-20,60.0,23,,,< 3,0.3
2019-05-21,52.0,< 4,,,< 3,0.2
2019-05-22,44.0,17,,,< 3,0.2
2019-05-23,38.0,28,,,< 3,0.2
2019-05-24,45.0,34,,,< 3,0.2
2019-05-25,48.0,21,,,< 3,0.2
2019-05-26,56.0,28,,,< 3,0.3
2019-05-27,33.0,25,,,< 3,0.3
2019-05-28,52.0,19,,,< 3,0.2
2019-05-29,26.0,21,,,11,0.2
2019-05-30,62.0,4,,,< 3,0.2
2019-05-31,54.0,9,,,< 3,0.2
2019-06-01,65.0,7,,,< 3,0.2
2019-06-02,53.0,20,,,< 3,0.1
2019-06-03,58.0,20,,,3,0.2
2019-06-04,64.0,27,,,3,0.2
2019-06-05,56.0,25,,,3,0.2
2019-06-06,37.0,45,,,< 3,0.2
2019-06-07,36.0,39,,,< 3,0.2
2019-06-08,45.0,36,,,< 3,0.2
2019-06-09,32.0,33,,,< 3,0.2
2019-06-10,112.0,36,,,< 3,0.2
2019-06-11,63.0,45,,,3,0.3
2019-06-12,69.0,48,,,3,0.2
2019-06-13,50.0,42,,,3,0.2
2019-06-14,36.0,12,,,< 3,0.2
2019-06-15,84.0,31,,,3,0.3
2019-06-16,93.0,41,,,3,0.3
2019-06-17,49.0,12,,,< 3,0.1
2019-06-18,56.0,28,,,< 3,0.2
2019-06-19,41.0,26,,,< 3,0.2
2019-06-20,52.0,28,,,< 3,0.2
2019-06-21,48.0,32,,,< 3,0.2
2019-06-22,43.0,36,,,3,0.2
2019-06-23,52.0,26,,,< 3,0.2
2019-06-24,49.0,4,,,< 3,0.2
2019-06-25,62.0,19,,,< 3,0.2
2019-06-26,73.0,31,,,< 3,0.2
2019-06-27,72.0,30,,,< 3,0.2
2019-06-28,74.0,53,,,4,0.3
2019-06-29,39.0,41,,,< 3,0.3
2019-06-30,46.0,19,,,< 3,0.1
2019-07-01,72.0,27,,,< 3,0.2
2019-07-02,65.0,18,,,3,0.2
2019-07-03,65.0,23,,,< 3,0.2
2019-07-04,53.0,21,,,< 3,0.1
2019-07-05,104.0,22,,,< 3,0.2
2019-07-06,79.0,33,,,3,0.3
2019-07-07,39.0,24,,,< 3,0.2
2019-07-08,40.0,20,,,< 3,0.2
2019-07-09,42.0,15,,,< 3,0.2
2019-07-10,60.0,11,,,< 3,0.3
2019-07-11,109.0,8,,,< 3,0.3
2019-07-12,50.0,9,,,< 3,0.2
2019-07-13,51.0,15,,,< 3,0.2
2019-07-14,36.0,16,,,< 3,0.2
2019-07-15,41.0,,,,< 3,0.1
2019-07-16,42.0,< 4,,,< 3,0.1
2019-07-17,54.0,17,,,< 3,0.1
2019-07-18,77.0,25,,,< 3,0.2
2019-07-19,77.0,17,,,< 3,0.2
2019-07-20,59.0,21,,,3,0.3
2019-07-21,68.0,27,,,< 3,0.2
2019-07-22,39.0,32,,,< 3,0.2
2019-07-23,60.0,,,,< 3,0.3
2019-07-24,71.0,,,,< 3,0.3
2019-07-25,92.0,,,,< 3,0.2
2019-07-26,65.0,26,,,< 3,0.2
2019-07-27,58.0,22,,,< 3,0.1
2019-07-28,43.0,19,,,< 3,0.2
2019-07-29,23.0,18,,,< 3,0.2
2019-07-30,38.0,20,,,< 3,0.2
2019-07-31,62.0,23,,,3,0.3
2019-08-01,75.0,20,,,< 3,0.2
2019-08-02,54.0,10,,,< 3,0.3
2019-08-03,45.0,8,,,< 3,0.2
2019-08-04,45.0,7,,,< 3,0.2
2019-08-05,46.0,7,,,< 3,0.2
2019-08-06,56.0,14,,,< 3,0.2
2019-08-07,54.0,22,,,< 3,0.2
2019-08-08,62.0,8,,,< 3,0.2
2019-08-09,39.0,11,,,< 3,0.2
2019-08-10,57.0,23,,,< 3,0.2
2019-08-11,47.0,28,,,< 3,0.2
2019-08-12,61.0,25,,,< 3,0.2
2019-08-13,41.0,31,,,< 3,0.2
2019-08-14,55.0,10,,,< 3,0.2
2019-08-15,48.0,< 4,,,< 3,0.2
2019-08-16,26.0,16,,,< 3,0.2
2019-08-17,38.0,< 4,,,< 3,0.2
2019-08-18,50.0,14,,,< 3,0.2
2019-08-19,48.0,14,,,< 3,0.2
2019-08-20,47.0,19,,,< 3,0.2
2019-08-21,57.0,15,,,< 3,0.2
2019-08-22,52.0,21,,,< 3,0.2
2019-08-23,41.0,19,,,< 3,0.2
2019-08-24,51.0,23,,,< 3,0.3
2019-08-25,39.0,20,,,< 3,0.3
2019-08-26,38.0,18,,,< 3,0.2
2019-08-27,72.0,23,,,< 3,0.3
2019-08-28,63.0,30,,,4,0.3
2019-08-29,58.0,35,,,3,0.3
2019-08-30,84.0,29,,,3,0.3
2019-08-31,60.0,22,,,3,0.3
2019-09-01,30.0,21,,,< 3,0.2
2019-09-02,39.0,27,,,< 3,0.2
2019-09-03,50.0,,,,< 3,0.3
2019-09-04,67.0,< 4,,,< 3,0.2
2019-09-05,65.0,17,,,< 3,0.2
2019-09-06,88.0,30,,,3,0.2
2019-09-07,42.0,15,,,< 3,0.2
2019-09-08,30.0,12,,,< 3,0.2
2019-09-09,23.0,22,,,< 3,0.2
2019-09-10,52.0,< 4,,,< 3,0.2
2019-09-11,85.0,12,,,< 3,0.3
2019-09-12,118.0,13,,,4,0.4
2019-09-13,86.0,25,,,3,0.5
2019-09-14,77.0,27,,,4,0.5
2019-09-15,83.0,23,,,< 3,0.4
2019-09-16,72.0,21,,,< 3,0.5
2019-09-17,54.0,30,,,< 3,0.2
2019-09-18,64.0,42,,,5,0.3
2019-09-19,40.0,18,,,< 3,0.3
2019-09-20,60.0,8,,,< 3,0.1
2019-09-21,90.0,15,,,3,0.3
2019-09-22,83.0,28,,,5,0.4
2019-09-23,52.0,34,,,< 3,0.4
2019-09-24,49.0,27,,,< 3,0.2
2019-09-25,66.0,10,,,6,0.2
2019-09-26,53.0,24,,,3,0.3
2019-09-27,58.0,8,,,3,0.2
2019-09-28,82.0,30,,,4,0.2
2019-09-29,58.0,33,,,< 3,0.2
2019-09-30,48.0,24,,,< 3,0.2
2019-10-01,86.0,34,,,< 3,0.2
2019-10-02,45.0,31,,,< 3,0.2
2019-10-03,52.0,21,,,< 3,0.2
2019-10-04,80.0,4,,,5,0.5
2019-10-05,54.0,20,,,3,0.5
2019-10-06,74.0,20,,,< 3,0.3
2019-10-07,55.0,21,,,< 3,0.3
2019-10-08,85.0,15,,,3,0.3
2019-10-09,72.0,16,,,4,0.4
2019-10-10,62.0,40,,,3,0.4
2019-10-11,76.0,44,,,5,
2019-10-12,89.0,19,,,6,0.5
2019-10-13,70.0,43,,,3,0.5
2019-10-14,69.0,61,,,< 3,0.4
2019-10-15,41.0,68,,,5,0.3
2019-10-16,30.0,76,,,3,0.3
2019-10-17,48.0,7,,,8,0.8
2019-10-18,64.0,41,,,8,0.9
2019-10-19,60.0,40,,,4,
2019-10-20,51.0,42,,,3,
2019-10-21,48.0,26,,,< 3,
2019-10-22,64.0,30,,,< 3,
2019-10-23,72.0,28,,,5,0.3
2019-10-24,69.0,52,,,5,0.3
2019-10-25,72.0,40,,,< 3,0.3
2019-10-26,99.0,28,,,5,0.4
2019-10-27,75.0,23,,,< 3,0.4
2019-10-28,87.0,45,,,8,0.8
2019-10-29,67.0,55,,,8,0.8
2019-10-30,55.0,26,,,3,0.7
2019-10-31,61.0,8,,,3,0.3
2019-11-01,67.0,9,,,4,0.3
2019-11-02,65.0,19,,,< 3,0.3
2019-11-03,53.0,28,,,< 3,0.4
2019-11-04,63.0,21,,,5,0.7
2019-11-05,56.0,14,,,3,0.7
2019-11-06,54.0,18,,,3,0.4
2019-11-07,72.0,19,,,6,0.6
2019-11-08,76.0,25,,,5,0.5
2019-11-09,60.0,17,,,< 3,0.5
2019-11-10,54.0,< 4,,,< 3,0.5
2019-11-11,69.0,23,,,5,0.9
2019-11-12,52.0,29,,,4,1.0
2019-11-13,50.0,28,,,< 3,0.3
2019-11-14,70.0,9,,,11,1.0
2019-11-15,72.0,19,,,6,1.1
2019-11-16,58.0,22,,,3,0.3
2019-11-17,63.0,21,,,3,0.5
2019-11-18,46.0,4,,,< 3,0.4
2019-11-19,68.0,23,,,9,0.4
2019-11-20,64.0,14,,,< 3,0.4
2019-11-21,63.0,26,,,5,0.3
2019-11-22,58.0,39,,,4,0.7
2019-11-23,64.0,38,,,3,0.7
2019-11-24,62.0,21,,,3,0.5
2019-11-25,27.0,23,,,4,0.3
2019-11-26,70.0,,,,4,0.8
2019-11-27,81.0,36,,,11,1.1
2019-11-28,69.0,40,,,9,1.1
2019-11-29,44.0,27,,,< 3,0.3
2019-11-30,62.0,41,,,7,0.6
2019-12-01,49.0,34,,,3,0.6
2019-12-02,40.0,20,,,< 3,0.6
2019-12-03,44.0,14,,,3,0.4
2019-12-04,79.0,6,,,4,0.6
2019-12-05,82.0,31,,,8,0.6
2019-12-06,115.0,68,,,16,1.2
2019-12-07,64.0,60,,,7,1.2
2019-12-08,86.0,57,,,9,1.2
2019-12-09,86.0,74,,,11,1.3
2019-12-10,54.0,66,,,6,1.4
2019-12-11,75.0,53,,,14,1.1
2019-12-12,83.0,31,,,9,1.0
2019-12-13,62.0,50,,,8,1.0
2019-12-14,54.0,35,,,4,0.5
2019-12-15,71.0,24,,,9,1.1
2019-12-16,56.0,49,,,5,1.3
2019-12-17,68.0,67,,,14,1.4
2019-12-18,56.0,54,,,8,1.4
2019-12-19,55.0,44,,,8,0.7
2019-12-20,52.0,27,,,4,0.6
2019-12-21,48.0,35,,,5,0.4
2019-12-22,46.0,12,,,3,0.3
2019-12-23,64.0,25,,,9,1.0
2019-12-24,53.0,,,,3,1.0
2019-12-25,72.0,42,,,10,1.5
2019-12-26,69.0,63,,,7,1.6
2019-12-27,80.0,68,,,11,1.3
2019-12-28,91.0,55,,,13,1.4
2019-12-29,68.0,36,,,9,1.3
2019-12-30,67.0,46,,,6,1.5
2019-12-31,62.0,56,,,8,0.9
2020-01-01,62.0,72,,,10,1.5
2020-01-02,73.0,125,,,12,2.0
2020-01-03,63.0,70,,,11,1.5
2020-01-04,63.0,77,,,12,1.2
2020-01-05,83.0,85,,,14,1.5
2020-01-06,73.0,69,,,12,1.4
2020-01-07,90.0,121,,,12,1.6
2020-01-08,78.0,103,,,8,2.0
2020-01-09,44.0,54,,,8,1.0
2020-01-10,58.0,61,,,11,1.2
2020-01-11,76.0,92,,,16,1.4
2020-01-12,61.0,86,,,8,1.4
2020-01-13,71.0,51,,,9,1.1
2020-01-14,75.0,67,,,12,1.2
2020-01-15,84.0,88,,,19,1.6
2020-01-16,106.0,111,,,26,1.7
2020-01-17,69.0,103,,,16,1.7
2020-01-18,156.0,88,,,23,2.1
2020-01-19,59.0,62,,,12,2.3
2020-01-20,71.0,25,,,10,1.1
2020-01-21,59.0,21,,,7,1.2
2020-01-22,71.0,38,,,12,0.7
2020-01-23,88.0,85,,,22,1.6
2020-01-24,77.0,77,,,16,1.8
2020-01-25,110.0,97,,,18,1.4
2020-01-26,52.0,73,,,5,1.2
2020-01-27,49.0,72,,,5,0.7
2020-01-28,54.0,81,,,11,0.9
2020-01-29,45.0,74,,,6,1.0
2020-01-30,68.0,68,,,10,1.1
2020-01-31,53.0,65,,,6,1.4
2020-02-01,78.0,93,,,12,1.4
2020-02-02,56.0,96,,,7,1.6
2020-02-03,62.0,96,,,10,0.9
2020-02-04,61.0,101,,,4,
2020-02-05,61.0,19,,,4,0.8
2020-02-06,84.0,10,,,7,0.6
2020-02-07,95.0,30,,,15,0.8
2020-02-08,102.0,61,,,16,1.2
2020-02-09,70.0,59,,,7,1.4
2020-02-10,71.0,111,,,7,1.4
2020-02-11,52.0,114,,,7,1.1
2020-02-12,67.0,86,,,5,0.7
2020-02-13,81.0,68,,,8,0.9
2020-02-14,65.0,50,,,6,0.8
2020-02-15,71.0,42,,,10,0.8
2020-02-16,74.0,47,,,7,1.0
2020-02-17,71.0,56,,,5,1.0
2020-02-18,51.0,67,,,7,0.7
2020-02-19,75.0,71,,,16,1.2
2020-02-20,64.0,37,,,8,1.5
2020-02-21,62.0,21,,,7,0.5
2020-02-22,79.0,47,,,8,0.7
2020-02-23,67.0,43,,,5,1.0
2020-02-24,74.0,67,,,7,0.6
2020-02-25,74.0,95,,,8,0.9
2020-02-26,55.0,95,,,6,1.0
2020-02-27,62.0,39,,,4,0.5
2020-02-28,82.0,11,,,4,0.4
2020-02-29,70.0,7,,,4,0.4
2020-03-01,66.0,49,,,4,0.8
2020-03-02,44.0,25,,,3,0.6
2020-03-03,42.0,46,,,3,0.4
2020-03-04,49.0,,,,3,
2020-03-05,76.0,,,,8,0.6
2020-03-06,61.0,,,,6,1.0
2020-03-07,60.0,,,,< 3,0.5
2020-03-08,58.0,,,,4,0.6
2020-03-09,43.0,13,,,4,0.3
2020-03-10,86.0,36,,,6,0.6
2020-03-11,78.0,53,,,6,0.6
2020-03-12,76.0,60,,,4,0.7
2020-03-13,65.0,84,,,8,0.6
2020-03-14,62.0,66,,,3,0.5
2020-03-15,27.0,9,,,< 3,0.4
2020-03-17,54.0,23,,,< 3,0.6
2020-03-18,49.0,37,,,3,0.6
2020-03-19,83.0,46,,,4,0.5
2020-03-20,60.0,36,,,3,0.5
2020-03-21,37.0,46,,,< 3,0.4
2020-03-22,36.0,45,,,< 3,0.4
2020-03-23,14.0,9,,,< 3,0.4
2020-03-24,57.0,< 4,,,< 3,0.3
2020-03-25,52.0,34,,,3,0.6
2020-03-26,25.0,15,,,< 3,0.2
2020-03-27,23.0,25,,,< 3,0.3
2020-03-28,62.0,103,,,< 3,0.5
2020-03-29,44.0,122,,,< 3,0.7
2020-03-30,36.0,132,,,< 3,0.6
2020-03-31,30.0,31,,,< 3,0.3
2020-04-01,27.0,< 4,,,< 3,0.2
2020-04-02,52.0,11,,,< 3,0.3
2020-04-03,55.0,31,,,< 3,0.4
2020-04-04,61.0,30,,,< 3,0.4
2020-04-05,51.0,35,,,< 3,0.5
2020-04-06,23.0,20,,,< 3,0.3
2020-04-07,63.0,29,,,3,0.4
2020-04-08,83.0,26,,,4,0.4
2020-04-09,69.0,25,,,4,0.5
2020-04-10,67,29,,,4,0.4
2020-04-11,69,37,,,4,0.4
2020-04-12,53,35,,,3,0.4
2020-04-13,24,28,,,3,0.3
2020-04-14,20,28,,,< 3,0.2
2020-04-15,57,23,,,3,0.3
2020-04-16,47,16,,,< 3,0.2
2020-04-17,55,23,,,< 3,0.2
2020-04-18,57,26,,,3,0.2
2020-04-19,30,28,,,< 3,0.3
2020-04-20,21,27,,,< 3,0.2
2020-04-21,33,17,,,< 3,0.2
2020-04-22,33,10,,,< 3,0.1
2020-04-23,59,17,,,< 3,0.2
2020-04-24,70,21,,,3,0.2
2020-04-25,67,28,,,4,0.2
2020-04-26,24,32,,,3,0.2
2020-04-27,11,23,,,< 3,0.2
2020-04-28,35,32,,,< 3,0.2
2020-04-29,38,33,,,< 3,0.2
2020-04-30,28,4,,,< 3,0.1
2020-05-01,34,18,,,< 3,0.1
2020-05-02,16,11,,,< 3,0.1
2020-05-03,24,16,,,< 3,0.1
2020-05-04,17,< 4,,,< 3,0.1
2020-05-05,50,9,,,< 3,0.1
2020-05-06,43,24,,,< 3,0.1
2020-05-07,39,11,,,< 3,0.2
2020-05-08,47,18,,,< 3,
2020-05-09,54,23,,,3,0.5
2020-05-10,37,32,,,< 3,0.1
2020-05-11,12,33,,,< 3,0.1
2020-05-12,22,21,,,< 3,0.1
2020-05-13,18,5,,,< 3,0.1
2020-05-14,32,21,,,< 3,0.2
2020-05-15,38,27,,,< 3,0.2
2020-05-16,26,12,,,< 3,0.1
2020-05-17,28,20,,,< 3,0.1
2020-05-18,15,13,,,< 3,0.1
2020-05-19,48,27,,,6,0.2
2020-05-20,43,22,,,< 3,0.2
2020-05-21,38,14,,,< 3,0.1
2020-05-22,40,15,,,3,0.1
2020-05-23,38,20,,,< 3,0.1
2020-05-24,30,19,,,< 3,0.2
2020-05-25,52,< 4,,,< 3,0.2
2020-05-26,40,12,,,< 3,0.2
2020-05-27,36,9,,,< 3,0.1
2020-05-28,43,10,,,< 3,0.1
2020-05-29,51,23,,,3,0.1
2020-05-30,23,6,,,< 3,0.1
2020-05-31,25,20,,,< 3,0.1
2020-06-01,15,10,,,< 3,0.1
2020-06-02,33,15,,,< 3,0.1
2020-06-03,49,19,,,< 3,0.2
2020-06-04,37,29,,,< 3,0.2
2020-06-05,33,21,,,< 3,0.2
2020-06-06,27,12,,,< 3,0.2
2020-06-07,27,20,,,< 3,0.2
2020-06-08,23,19,,,< 3,0.2
2020-06-09,27,9,,,< 3,0.1
2020-06-10,30,7,,,< 3,0.1
2020-06-11,40,8,,,< 3,0.1
2020-06-12,70,13,,,< 3,0.2
2020-06-13,43,16,,,< 3,0.2
2020-06-14,32,21,,,< 3,0.1
2020-06-15,26,13,,,< 3,0.1
2020-06-16,35,19,,,< 3,0.1
2020-06-17,37,14,,,< 3,0.1
2020-06-18,41,9,,,< 3,0.2
2020-06-19,26,16,,,< 3,0.2
2020-06-20,28,14,,,< 3,0.1
2020-06-21,37,11,,,< 3,0.1
2020-06-22,44,8,,,< 3,0.1
2020-06-23,54,13,,,< 3,0.1
2020-06-24,52,17,,,< 3,0.1
2020-06-25,56,14,,,< 3,0.1
2020-06-26,41,19,,,< 3,0.2
2020-06-27,35,15,,,< 3,0.2
2020-06-28,40,23,,,< 3,0.2
2020-06-29,43,29,,,< 3,0.3
2020-06-30,34,,,,< 3,0.2
2020-07-01,30,,,,< 3,0.2
2020-07-02,43,,,,< 3,0.2
2020-07-03,50,,,,< 3,0.2
2020-07-04,37,11,,,< 3,0.2
2020-07-05,29,4,,,< 3,0.2
2020-07-06,38,17,,,< 3,0.2
2020-07-07,42,24,,,< 3,0.3
2020-07-08,70,,,,< 3,0.1
2020-07-09,48,19,,,< 3,0.1
2020-07-10,57,16,,,< 3,0.2
2020-07-11,70,28,,,< 3,0.2
2020-07-12,28,16,,,< 3,0.2
2020-07-13,40,7,,,< 3,0.2
2020-07-14,38,10,,,< 3,0.2
2020-07-15,47,16,,,< 3,0.1
2020-07-16,61,26,,,3,0.1
2020-07-17,32,22,,,< 3,0.2
2020-07-18,24,14,,,< 3,0.2
2020-07-19,39,< 4,,,< 3,0.1
2020-07-20,54,11,,,< 3,0.2
2020-07-21,44,14,,,< 3,0.2
2020-07-22,43,18,,,< 3,0.2
2020-07-23,39,26,,,< 3,0.2
2020-07-24,29,11,,,< 3,0.2
2020-07-25,32,10,,,< 3,0.2
2020-07-26,17,7,,,< 3,0.2
2020-07-27,36,16,,,< 3,0.2
2020-07-28,49,11,,,< 3,0.2
2020-07-29,51,23,,,< 3,0.2
2020-07-30,52,28,,,< 3,0.2
2020-07-31,55,39,,,< 3,0.3
2020-08-01,58,36,,,< 3,0.3
2020-08-02,33,27,,,< 3,0.3
2020-08-03,21,15,,,< 3,0.2
2020-08-04,44,29,,,< 3,0.2
2020-08-05,32,9,,,< 3,0.2
2020-08-06,62,16,,,< 3,0.2
2020-08-07,66,18,,,< 3,0.3
2020-08-08,70,21,,,< 3,0.3
2020-08-09,111,18,,,< 3,0.3
2020-08-10,48,26,,,< 3,0.3
2020-08-11,55,31,,,< 3,0.3
2020-08-12,61,28,,,< 3,0.2
2020-08-13,42,23,,,< 3,0.3
